STATE,COUNTY,VOLNODRSCOREMALE1112,VOLNODRSCOREFEMALE1112,VOLNODRSCOREMALE1826,VOLNODRSCOREFEMALE1826,VOLDRSCOREMALE1112,VOLDRSCOREFEMALE1112,VOLDRSCOREMALE1826,VOLDRSCOREFEMALE1826,NORMNODRSCOREMALE1112,NORMNODRSCOREFEMALE1112,NORMNODRSCOREMALE1826,NORMNODRSCOREFEMALE1826,NORMDRSCOREMALE1112,NORMDRSCOREFEMALE1112,NORMDRSCOREMALE1826,NORMDRSCOREFEMALE1826,VOLNODRSCOREBOTH1112,VOLNODRSCOREBOTH1826,VOLDRSCOREBOTH1112,VOLDRSCOREBOTH1826,NORMNODRSCOREBOTH1112,NORMNODRSCOREBOTH1826,NORMDRSCOREBOTH1112,NORMDRSCOREBOTH1826
29,203,139.7755009,122.5567798,113.9474193,104.3251927,0.014424716,0.012647758,0.01175928,0.010766274,0.001246431,0.001141031,0.000860893,0.000807171,0.001467875,0.001321531,0.001227768,0.001154899,131.1661404,109.136306,0.013536237,0.011262777,0.001193731,0.000834032,0.001394703,0.001191334
29,205,124.699475,100.5806465,77.48815116,82.10665023,0.012868883,0.01037984,0.007996713,0.008473339,0.001109924,0.000934285,0.000585436,0.000634564,0.001308906,0.001083901,0.000834924,0.000908668,112.6400608,79.79740069,0.011624361,0.008235026,0.001022105,0.00061,0.001196404,0.000871796
29,207,488.5683102,481.3149101,422.2515088,405.6723085,0.050419846,0.049671301,0.043576007,0.041865047,0.00440459,0.004516134,0.003190184,0.003148216,0.00514572,0.005200807,0.004549702,0.004494504,484.9416101,413.9619087,0.050045574,0.042720527,0.004460362,0.0031692,0.005173264,0.004522103
29,209,372.0773742,379.9520276,347.4690823,311.540976,0.038398078,0.039210736,0.035858522,0.032150772,0.003349818,0.003562539,0.002625189,0.002416948,0.003917381,0.004104764,0.003743931,0.003451317,376.0147009,329.5050291,0.038804407,0.034004647,0.003456178,0.002521069,0.004011072,0.003597624
29,211,105.7478275,87.6336163,86.16489648,78.33172407,0.010913088,0.009043717,0.008892146,0.008083769,0.000938326,0.000812483,0.000650991,0.000605238,0.00110907,0.000943904,0.000928415,0.000866833,96.6907219,82.24831027,0.009978403,0.008487958,0.000875404,0.000628114,0.001026487,0.000897624
29,213,793.5032405,789.1111561,984.3149053,941.3700805,0.081888879,0.08143562,0.101580486,0.097148615,0.007165635,0.007411802,0.00743667,0.007309839,0.008361106,0.00852903,0.010605857,0.010431242,791.3071983,962.8424929,0.08166225,0.09936455,0.007288719,0.007373254,0.008445068,0.01051855
29,215,410.4731244,382.9382813,449.2258666,288.0960438,0.042360488,0.039518914,0.046359739,0.029731274,0.003697474,0.003590633,0.00339398,0.002234813,0.004322245,0.004137054,0.004840347,0.003191494,396.7057028,368.6609552,0.040939701,0.038045506,0.003644053,0.002814396,0.00422965,0.004015921
29,217,373.1428527,341.3204911,293.0736849,325.4093103,0.038508034,0.035223993,0.030244962,0.033581972,0.003359465,0.003199103,0.002214223,0.002524685,0.003928616,0.003687038,0.003157829,0.003605009,357.2316719,309.2414976,0.036866014,0.031913467,0.003279284,0.002369454,0.003807827,0.003381419
29,219,601.2814246,580.1130928,463.18326,444.0309598,0.062051747,0.059867192,0.04780013,0.045823628,0.005425155,0.005445602,0.00349943,0.00344621,0.006334223,0.006269119,0.004990736,0.004919604,590.6972587,453.6071099,0.060959469,0.046811879,0.005435379,0.00347282,0.006301671,0.00495517
29,221,440.79388,421.4741943,353.3468819,319.2832256,0.045489564,0.043495789,0.036465106,0.032949765,0.003972014,0.003953168,0.002669597,0.002477094,0.004641962,0.004553746,0.003807264,0.003537119,431.1340372,336.3150538,0.044492677,0.034707436,0.003962591,0.002573346,0.004597854,0.003672191
29,223,200.717392,199.6933237,162.8268639,142.8575316,0.020713869,0.020608186,0.016803598,0.014742779,0.001798232,0.001866711,0.001230185,0.001106513,0.002110476,0.002155614,0.001754437,0.001581925,200.2053579,152.8421978,0.020661028,0.015773189,0.001832472,0.001168349,0.002133045,0.001668181
29,225,760.3214655,704.7248366,556.96803,512.8914233,0.078464548,0.072727021,0.057478641,0.052929971,0.006865189,0.006617917,0.00420799,0.003981159,0.00801122,0.007616554,0.006001254,0.005682734,732.523151,534.9297267,0.075595784,0.055204306,0.006741553,0.004094575,0.007813887,0.005841994
29,227,30.64036316,25.53363597,24.51229053,26.04430869,0.00316206,0.00263505,0.002529648,0.002687751,0.000258262,0.000228262,0.000185195,0.000199038,0.0003171,0.000272413,0.000264117,0.000287371,28.08699957,25.27829961,0.002898555,0.0026087,0.000243262,0.000192116,0.000294756,0.000275744
29,229,329.4006773,371.2693699,233.0522403,214.8923255,0.033993878,0.038314692,0.024050799,0.022176711,0.0029634,0.003480854,0.00176075,0.001666123,0.003467377,0.004010877,0.002511106,0.002380232,350.3350236,223.9722829,0.036154285,0.023113755,0.003222127,0.001713437,0.003739127,0.002445669
29,510,3833.540611,3888.202342,5780.735842,6139.646827,0.395618226,0.401259272,0.596567166,0.633606484,0.034691776,0.036567251,0.043674464,0.047693176,0.040416773,0.042039718,0.062286632,0.068039856,3860.871476,5960.191335,0.398438749,0.615086825,0.035629514,0.04568382,0.041228245,0.065163244
30,1,97.99643559,88.23745445,222.8300693,195.9928712,0.0698976,0.062936843,0.158937282,0.139795201,0.000868141,0.000818163,0.00168352,0.001519301,0.007135882,0.006590753,0.01659439,0.015010932,93.11694502,209.4114702,0.066417222,0.149366241,0.000843152,0.00160141,0.006863318,0.015802661
30,3,220.1352297,228.504007,147.3632529,153.1850111,0.157015142,0.162984313,0.10510931,0.109261777,0.001974051,0.002137755,0.001113355,0.001186743,0.01603722,0.017073591,0.010974296,0.011732038,224.3196184,150.274132,0.159999728,0.107185544,0.002055903,0.001150049,0.016555406,0.011353167
30,5,106.9571486,103.1372505,76.77995313,73.34204478,0.076288979,0.073564373,0.054764589,0.052312443,0.000949276,0.000958337,0.000580086,0.000566475,0.007788929,0.007704291,0.005717884,0.005616419,105.0471996,75.06099895,0.074926676,0.053538516,0.000953806,0.000573281,0.00774661,0.005667151
30,7,70.77641881,67.17761785,53.58214757,50.38321339,0.050482467,0.047915562,0.038218365,0.035936671,0.000621676,0.000620038,0.000404822,0.000388117,0.005152118,0.005016843,0.003990319,0.003857874,68.97701833,51.98268048,0.049199015,0.037077518,0.000620857,0.00039647,0.005084481,0.003924096
30,9,117.3552517,110.1210239,90.42784806,86.81073414,0.0837056,0.078545666,0.064499178,0.061919211,0.001043426,0.001024038,0.000683198,0.000671108,0.008546731,0.008226224,0.006734257,0.006648061,113.7381378,88.6192911,0.081125633,0.063209195,0.001033732,0.000677153,0.008386478,0.006691159
30,11,14.01443351,7.396506576,12.84656405,9.342955675,0.00999603,0.005275682,0.009163027,0.00666402,0.000107722,5.76325E-05,9.7058E-05,6.92919E-05,0.001015368,0.000549095,0.000956697,0.000714371,10.70547004,11.09475986,0.007635856,0.007913523,8.26774E-05,8.31749E-05,0.000782232,0.000835534
30,13,1030.225849,925.7043121,1455.199076,1085.727596,0.734825855,0.660274117,1.037945133,0.774413406,0.00930905,0.008696835,0.010994282,0.008431295,0.075075715,0.069178942,0.108370205,0.083160692,977.9650807,1270.463336,0.697549986,0.90617927,0.009002942,0.009712788,0.072127328,0.095765449
30,15,77.49848102,91.24205401,66.42726944,54.21076012,0.055277091,0.065079924,0.047380363,0.038666733,0.000682541,0.00084643,0.00050187,0.000417852,0.005642015,0.006815302,0.004946909,0.004151047,84.37026751,60.31901478,0.060178507,0.043023548,0.000764485,0.000459861,0.006228658,0.004548978
30,17,146.0930145,136.1037486,140.6821621,139.4335039,0.104203291,0.09707828,0.10034391,0.099453284,0.001303633,0.001268477,0.001062878,0.001079913,0.010641107,0.010168046,0.010476749,0.010678734,141.0983816,140.057833,0.100640786,0.099898597,0.001286055,0.001071396,0.010404577,0.010577741
30,19,20.77773925,20.77773925,15.58330444,13.98501681,0.014820071,0.014820071,0.011115053,0.009975048,0.000168961,0.00018352,0.000117735,0.000105354,0.001508271,0.001549143,0.001160505,0.001069932,20.77773925,14.78416062,0.014820071,0.01054505,0.00017624,0.000111544,0.001528707,0.001115219
30,21,126.5725746,105.8229722,128.6475349,102.5030359,0.09028001,0.075480009,0.091760011,0.073112008,0.001126885,0.000983603,0.000971954,0.000793015,0.009218479,0.007905009,0.009580517,0.007850022,116.1977734,115.5752854,0.08288001,0.08243601,0.001055244,0.000882485,0.008561744,0.00871527
30,23,74.48622688,78.23134443,141.0660945,86.13770371,0.05312855,0.055799818,0.100617756,0.061439161,0.000655267,0.000724028,0.001065779,0.00066588,0.005422485,0.005842945,0.01050534,0.00659651,76.35878566,113.6018991,0.054464184,0.081028459,0.000689647,0.000865829,0.005632715,0.008550925
30,25,40.00788617,47.50936483,35.0069004,34.59015159,0.028536295,0.033886851,0.024969258,0.024672005,0.000343081,0.000435004,0.000264483,0.000265427,0.002909742,0.003546934,0.002607001,0.002648195,43.7586255,34.79852599,0.031211573,0.024820632,0.000389042,0.000264955,0.003228338,0.002627598
30,27,148.9852073,125.8097306,116.2912313,109.6696665,0.106266196,0.089735899,0.08294667,0.078223728,0.001329821,0.001171634,0.0008786,0.00084869,0.010851887,0.009398722,0.00866033,0.008398955,137.397469,112.9804489,0.098001048,0.080585199,0.001250727,0.000863645,0.010125304,0.008529642
30,29,1295.673741,1192.590264,1030.834769,989.2754222,0.924161013,0.850634996,0.735260177,0.705617277,0.011712558,0.011207629,0.007788136,0.007681996,0.094421259,0.089124696,0.076767349,0.075772881,1244.132002,1010.055095,0.887398005,0.720438727,0.011460094,0.007735066,0.091772977,0.076270115
30,31,1194.863099,1226.636925,2953.711615,2395.161195,0.852256133,0.874919348,2.106784319,1.708388869,0.010799764,0.011527931,0.022315805,0.018603762,0.087074292,0.091669178,0.219966009,0.183457538,1210.750012,2674.436405,0.863587741,1.907586594,0.011163848,0.020459783,0.089371735,0.201711773
30,33,12.22869698,18.34304547,13.45156667,8.967711116,0.008722323,0.013083485,0.009594555,0.00639637,9.15533E-05,0.000160615,0.000101629,6.63767E-05,0.000885226,0.001367186,0.001001752,0.000685629,15.28587122,11.2096389,0.010902904,0.007995463,0.000126084,8.40028E-05,0.001126206,0.00084369
30,35,200.0051291,195.8238372,155.7531232,152.6171543,0.142657011,0.139674634,0.111093526,0.108856743,0.001791783,0.001830308,0.001176742,0.001182332,0.014570161,0.014631234,0.011599099,0.011688543,197.9144832,154.1851387,0.141165823,0.109975135,0.001811045,0.001179537,0.014600698,0.011643821
30,37,10.2364172,10.64587389,8.189133759,8.189133759,0.007301296,0.007593348,0.005841037,0.005841037,7.35141E-05,8.82017E-05,6.18703E-05,6.03283E-05,0.000740031,0.000791937,0.000609853,0.000625993,10.44114554,8.189133759,0.007447322,0.005841037,8.08579E-05,6.10993E-05,0.000765984,0.000617923
30,39,28.67611826,31.03305948,23.56941226,23.17658873,0.020453722,0.02213485,0.016811278,0.01653109,0.000240477,0.000279999,0.000178071,0.00017676,0.002083896,0.002315575,0.001755239,0.001773966,29.85458887,23.3730005,0.021294286,0.016671184,0.000260238,0.000177415,0.002199736,0.001764602
30,41,242.1889307,229.840482,227.8487967,212.7119885,0.172745314,0.163937576,0.162516973,0.151720391,0.002173737,0.002150328,0.001721437,0.001649185,0.017644469,0.017173473,0.016968139,0.016291543,236.0147064,220.2803926,0.168341445,0.157118682,0.002162033,0.001685311,0.017408971,0.016629841
30,43,150.7675247,141.9694198,111.1760527,89.18079045,0.107537464,0.101262068,0.079298183,0.063609694,0.001345959,0.00132366,0.000839954,0.00068952,0.01098178,0.010606418,0.008279398,0.006829597,146.3684722,100.1784216,0.104399766,0.071453938,0.001334809,0.000764737,0.010794099,0.007554497
30,45,23.77710859,22.95720829,19.26765696,19.26765696,0.016959421,0.016374614,0.013742979,0.013742979,0.000196119,0.000204024,0.00014557,0.000146393,0.001726861,0.001712026,0.001434883,0.001474559,23.36715844,19.26765696,0.016667017,0.013742979,0.000200071,0.000145982,0.001719443,0.001454721
30,47,373.3038615,376.3794855,323.3249717,280.6506889,0.266265236,0.268458977,0.230616956,0.200178808,0.003360923,0.003528929,0.002442776,0.002176973,0.027199978,0.028125083,0.024078351,0.021495348,374.8416735,301.9878303,0.267362107,0.215397882,0.003444926,0.002309875,0.027662531,0.022786849
30,49,873.6148974,836.7605776,815.8206232,799.4874588,0.623120469,0.596833508,0.581897734,0.570247831,0.007891009,0.007860075,0.006163667,0.006207609,0.063662084,0.062531721,0.060755019,0.061235959,855.1877375,807.654041,0.609976988,0.576072782,0.007875542,0.006185638,0.063096903,0.060995489
30,51,31.80829025,24.65142494,25.4466322,29.02506485,0.022687796,0.017583042,0.018150237,0.020702614,0.000268837,0.000219962,0.000192254,0.000222194,0.002312165,0.001838643,0.001895037,0.002221934,28.22985759,27.23584852,0.020135419,0.019426425,0.0002444,0.000207224,0.002075404,0.002058485
30,53,217.3521267,190.1330759,139.6977757,126.0882503,0.155030048,0.135615603,0.09964178,0.089934558,0.001948852,0.001776771,0.001055441,0.000976239,0.015834391,0.014205935,0.01040344,0.009656546,203.7426013,132.893013,0.145322825,0.094788169,0.001862811,0.00101584,0.015020163,0.010029993
30,55,18.81050641,19.98616306,21.94559081,16.45919311,0.013416909,0.014255466,0.01565306,0.011739795,0.000151149,0.000176073,0.000165803,0.000124575,0.001364901,0.001489984,0.001634311,0.001259443,19.39833473,19.20239196,0.013836187,0.013696428,0.000163611,0.000145189,0.001427443,0.001446877
30,57,76.74371567,74.76578485,73.57902636,55.77764902,0.054738742,0.053327949,0.052481474,0.039784343,0.000675707,0.000691425,0.000555902,0.000430024,0.005587008,0.005583946,0.005479507,0.004271064,75.75475026,64.67833769,0.054033345,0.046132908,0.000683566,0.000492963,0.005585477,0.004875286
30,59,23.98440362,14.22803605,18.2931892,17.48015857,0.017107278,0.010148385,0.013047924,0.012468016,0.000197996,0.000121902,0.000138208,0.000132507,0.001741969,0.00105965,0.001362313,0.001337645,19.10621983,17.88667389,0.013627832,0.01275797,0.000159949,0.000135357,0.001400809,0.001349979
30,61,42.54647938,42.95168394,30.39034241,28.36431959,0.03034699,0.030636009,0.021676421,0.020231326,0.000366067,0.000392126,0.000229604,0.000217061,0.003094752,0.003206315,0.002263201,0.002171323,42.74908166,29.377331,0.030491499,0.020953874,0.000379097,0.000223333,0.003150534,0.002217262
30,63,1298.498506,1199.216102,2710.286064,2642.312633,0.926175825,0.855360985,1.933156964,1.884673776,0.011738135,0.011269963,0.020476682,0.020523783,0.094627124,0.089619879,0.201837852,0.202388249,1248.857304,2676.299349,0.890768405,1.90891537,0.011504049,0.020500233,0.092123502,0.202113051
30,65,56.05514436,55.65759015,31.40678301,35.38232517,0.039982271,0.039698709,0.022401414,0.025237036,0.000488382,0.00051166,0.000237284,0.000271581,0.004079248,0.004155893,0.002338896,0.002708872,55.85636726,33.39455409,0.03984049,0.023819225,0.000500021,0.000254433,0.004117571,0.002523884
30,67,167.9317662,165.898694,126.4570927,137.4356828,0.119780147,0.118330024,0.090197641,0.098028304,0.001501373,0.00154878,0.000955405,0.001064393,0.012232691,0.012394775,0.009417393,0.010525709,166.9152301,131.9463877,0.119055086,0.094112973,0.001525077,0.001009899,0.012313733,0.009971551
30,69,5.088981509,2.740220813,4.306061277,7.04628209,0.003629801,0.001954508,0.00307137,0.005025879,2.69064E-05,1.38274E-05,3.2533E-05,5.14499E-05,0.000364892,0.000201107,0.000320677,0.000538456,3.914601161,5.676171683,0.002792155,0.004048625,2.03669E-05,4.19915E-05,0.000282999,0.000429566
30,71,53.67194372,51.72730808,50.17159957,36.17022294,0.038282413,0.03689537,0.035785734,0.025799018,0.000466803,0.000474685,0.000379055,0.000277702,0.003905563,0.003862163,0.003736332,0.002769221,52.6996259,43.17091126,0.037588892,0.030792376,0.000470744,0.000328379,0.003883863,0.003252776
30,73,76.40957694,86.2561719,59.47343359,68.53230096,0.054500412,0.06152366,0.042420423,0.048881812,0.000672682,0.000799524,0.000449332,0.00052911,0.005562656,0.006442682,0.004429049,0.005248014,81.33287442,64.00286728,0.058012036,0.045651118,0.000736103,0.000489221,0.006002669,0.004838531
30,75,20.27155443,15.89925837,25.83629486,15.89925837,0.014459026,0.011340413,0.01842817,0.011340413,0.000164378,0.000137624,0.000195198,0.000120225,0.00147138,0.001184549,0.001924056,0.001216555,18.0854064,20.86777662,0.012899719,0.014884291,0.000151001,0.000157711,0.001327965,0.001570305
30,77,54.87223997,61.83364354,135.9521169,48.32033072,0.039138545,0.044103883,0.096970126,0.034465286,0.000477671,0.000569763,0.001027142,0.000372092,0.00399304,0.004617461,0.010124497,0.003699866,58.35294175,92.13622382,0.041621214,0.065717706,0.000523717,0.000699617,0.00430525,0.006912181
30,79,11.17686968,12.37439144,6.785956594,8.78182618,0.00797209,0.008826242,0.004840197,0.006263785,8.20295E-05,0.000104463,5.12691E-05,6.49327E-05,0.00080857,0.000921118,0.000505357,0.000671391,11.77563056,7.783891387,0.008399166,0.005551991,9.32463E-05,5.81009E-05,0.000864844,0.000588374
30,81,521.5765259,486.0511898,415.4042145,341.1239662,0.3720232,0.346684158,0.296294019,0.243312387,0.004703464,0.004560692,0.003138451,0.002646766,0.038005923,0.036321411,0.030935589,0.026127335,503.8138578,378.2640904,0.359353679,0.269803203,0.004632078,0.002892609,0.037163667,0.028531462
30,83,166.3397586,154.2276403,154.2276403,134.0407764,0.118644621,0.11000545,0.11000545,0.095606831,0.001486958,0.001438982,0.001165217,0.001038019,0.012116667,0.011522538,0.011485495,0.010265674,160.2836995,144.1342083,0.114325035,0.10280614,0.00146297,0.001101618,0.011819602,0.010875584
30,85,177.1227953,178.9911792,137.1393795,124.8080456,0.126335803,0.127668459,0.097816961,0.089021431,0.001584594,0.001671951,0.001036112,0.000966294,0.012902523,0.013373244,0.010212914,0.009558488,178.0569872,130.9737125,0.127002131,0.093419196,0.001628272,0.001001203,0.013137883,0.009885701
30,87,149.4017311,143.5504884,118.9752689,95.96038083,0.106563289,0.102389792,0.084861105,0.06844535,0.001333592,0.001338534,0.000898879,0.000742188,0.010882243,0.010724579,0.008860213,0.007348884,146.4761098,107.4678249,0.10447654,0.076653227,0.001336063,0.000820533,0.010803411,0.008104549
30,89,115.3910892,103.7354236,100.6272461,85.86340305,0.082304629,0.07399103,0.07177407,0.061243511,0.001025641,0.000963964,0.000760256,0.000663749,0.008403585,0.007748996,0.007493817,0.0065755,109.5632564,93.24532458,0.078147829,0.066508791,0.000994803,0.000712003,0.00807629,0.007034658
30,91,41.39062282,40.5946493,44.57451688,37.41075524,0.029522556,0.028954814,0.031793521,0.026683848,0.000355601,0.000369952,0.000336768,0.000287339,0.003010514,0.003030162,0.003319511,0.00286424,40.99263606,40.99263606,0.029238685,0.029238685,0.000362777,0.000312054,0.003020338,0.003091876
30,93,403.6920159,394.5361145,655.0631268,571.8276596,0.287940097,0.281409497,0.467234755,0.407865663,0.003636074,0.003699742,0.004949116,0.004439011,0.029414633,0.029482021,0.04878324,0.043798221,399.1140652,613.4453932,0.284674797,0.437550209,0.003667908,0.004694063,0.029448327,0.04629073
30,95,148.7464274,116.6960922,87.52206919,75.19501719,0.106095883,0.083235444,0.062426583,0.053634106,0.001327659,0.001085895,0.000661244,0.00058087,0.010834485,0.008717613,0.00651786,0.005758348,132.7212598,81.35854319,0.094665663,0.058030345,0.001206777,0.000621057,0.009776049,0.006138104
30,97,52.92903205,50.46721661,40.61995483,32.00360077,0.037752519,0.035996588,0.028972864,0.022827105,0.000460076,0.000462831,0.000306891,0.000245333,0.003851421,0.00376799,0.003025011,0.002450076,51.69812433,36.3117778,0.036874554,0.025899984,0.000461453,0.000276112,0.003809705,0.002737543
30,99,77.15756083,82.78363297,66.30727884,59.47561981,0.055033924,0.059046814,0.047294778,0.042421983,0.000679454,0.000766855,0.000500963,0.000458753,0.005617169,0.006183161,0.004937973,0.004554312,79.9705969,62.89144932,0.057040369,0.04485838,0.000723155,0.000479858,0.005900165,0.004746142
30,101,46.60690612,50.22295919,82.36565307,45.4015551,0.033243157,0.035822367,0.058748683,0.03238342,0.000402832,0.000460533,0.000622287,0.000349417,0.003390671,0.003749735,0.006133857,0.003476301,48.41493266,63.88360408,0.034532762,0.045566051,0.000431682,0.000485852,0.003570203,0.004805079
30,103,6.251242364,4.688431773,6.251242364,4.688431773,0.004458803,0.003344103,0.004458803,0.003344103,3.74302E-05,3.21557E-05,4.72292E-05,3.31327E-05,0.000449596,0.000346706,0.000465537,0.000357855,5.469837069,5.469837069,0.003901453,0.003901453,3.47929E-05,4.0181E-05,0.000398151,0.000411696
30,105,95.62183944,89.81484514,67.74826681,75.10379292,0.06820388,0.064061944,0.048322587,0.053569039,0.00084664,0.000833003,0.00051185,0.000580162,0.006962825,0.006708639,0.005045285,0.005751361,92.71834229,71.42602986,0.066132912,0.050945813,0.000839821,0.000546006,0.006835732,0.005398323
30,107,23.85798334,21.51129645,18.3823806,19.55572405,0.017017107,0.015343293,0.013111541,0.013948448,0.000196851,0.000190421,0.000138882,0.000148631,0.001732755,0.001603965,0.001368955,0.001496624,22.68463989,18.96905233,0.0161802,0.013529995,0.000193636,0.000143756,0.00166836,0.001432789
30,109,11.30126324,13.72296251,11.30126324,13.31934596,0.008060815,0.009788133,0.008060815,0.009500247,8.31558E-05,0.00011715,8.5383E-05,0.000100183,0.000817636,0.001021903,0.000841617,0.001018945,12.51211288,12.3103046,0.008924474,0.008780531,0.000100153,9.27829E-05,0.000919769,0.000930281
30,111,2115.5466,2134.823586,2028.184943,1909.241843,1.508949073,1.522698706,1.446636907,1.361798746,0.01913613,0.020071917,0.01532329,0.014828848,0.154172671,0.159542619,0.151041065,0.146238256,2125.185093,1968.713393,1.515823889,1.404217827,0.019604024,0.015076069,0.156857645,0.14863966
31,1,438.4229034,436.3490013,547.0953733,471.605337,0.157366441,0.156622039,0.19637307,0.169276862,0.003950546,0.004093107,0.004133401,0.003660424,0.016073115,0.016406961,0.020503001,0.01817688,437.3859524,509.3503552,0.15699424,0.182824966,0.004021826,0.003896912,0.016240038,0.01933994
31,3,82.9219991,80.07663639,67.88222476,60.97205816,0.029763819,0.028742511,0.024365479,0.021885161,0.000731649,0.000741388,0.000512862,0.000470378,0.003035166,0.003007917,0.002543961,0.002348924,81.49931775,64.42714146,0.029253165,0.02312532,0.000736519,0.00049162,0.003021541,0.002446442
31,5,7.550532954,9.647903219,5.033688636,4.614214583,0.00271017,0.003462995,0.00180678,0.001656215,4.91946E-05,7.88131E-05,3.80304E-05,3.25562E-05,0.000270927,0.000359164,0.000188643,0.000176597,8.599218086,4.823951609,0.003086582,0.001731497,6.40039E-05,3.52933E-05,0.000315045,0.00018262
31,7,8.849306703,12.64186672,8.849306703,6.320933359,0.003176348,0.004537641,0.003176348,0.00226882,6.09544E-05,0.00010698,6.68581E-05,4.5815E-05,0.000318559,0.000471764,0.000331638,0.000242383,10.74558671,7.585120031,0.003856995,0.002722584,8.3967E-05,5.63365E-05,0.000395162,0.00028701
31,9,4.026232327,4.831478792,5.234102025,5.234102025,0.001445166,0.001734199,0.001878716,0.001878716,1.72837E-05,3.35014E-05,3.95446E-05,3.73718E-05,0.000141674,0.000178023,0.000196154,0.000200491,4.42885556,5.234102025,0.001589683,0.001878716,2.53926E-05,3.84582E-05,0.000159848,0.000198322
31,11,71.88262204,67.33831835,63.62025169,62.38089614,0.025801372,0.024170251,0.022835697,0.022390846,0.000631692,0.00062155,0.000480662,0.000481322,0.002630298,0.002528842,0.002384239,0.002403228,69.6104702,63.00057392,0.024985811,0.022613271,0.000626621,0.000480992,0.00257957,0.002393733
31,13,163.674401,140.6448371,129.1300551,129.1300551,0.058748888,0.050482713,0.046349625,0.046349625,0.001462825,0.001311198,0.0009756,0.00099987,0.00599675,0.005285826,0.004839291,0.00497609,152.1596191,129.1300551,0.0546158,0.046349625,0.001387011,0.000987735,0.005641288,0.00490769
31,15,21.89627931,23.13569134,23.96196604,21.07000462,0.007859397,0.008304268,0.008600849,0.007562816,0.000179089,0.000205703,0.000181037,0.000160395,0.000797055,0.000866426,0.000898001,0.00081089,22.51598533,22.51598533,0.008081832,0.008081832,0.000192396,0.000170716,0.000831741,0.000854445
31,17,39.24429574,44.96742221,28.61563231,35.15634827,0.014086251,0.016140496,0.010271225,0.012618933,0.000336167,0.00041109,0.000216196,0.000269826,0.001433292,0.001687495,0.001072402,0.001353851,42.10585898,31.88599029,0.015113374,0.011445079,0.000373629,0.000243011,0.001560393,0.001213127
31,19,666.9161296,619.7266978,1229.430861,1215.649877,0.239381238,0.222443179,0.441288895,0.436342382,0.006019447,0.005818277,0.009288564,0.009440609,0.024453074,0.02330361,0.046074274,0.046856251,643.3214137,1222.540369,0.230912209,0.438815639,0.005918862,0.009364586,0.023878342,0.046465262
31,21,97.59577918,73.19683438,67.91039634,57.74416935,0.035030789,0.026273092,0.024375591,0.02072655,0.000864513,0.000676665,0.000513075,0.000445302,0.003573325,0.002749175,0.002545017,0.002224504,85.39630678,62.82728285,0.030651941,0.022551071,0.000770589,0.000479188,0.00316125,0.00238476
31,23,115.1814268,112.2388356,92.90180777,82.3925535,0.041342939,0.040286732,0.033345947,0.029573781,0.001023743,0.001043962,0.000701889,0.000636785,0.004218276,0.004217505,0.003481597,0.003174582,113.7101312,87.64718064,0.040814835,0.031459864,0.001033852,0.000669337,0.004217891,0.00332809
31,25,419.0090086,365.4197396,291.9982215,258.6631644,0.150398065,0.131162864,0.104809125,0.092843921,0.003774762,0.003425823,0.002206097,0.002006161,0.015361113,0.013739383,0.010942954,0.009968974,392.2143741,275.3306929,0.140780464,0.098826523,0.003600292,0.002106129,0.014550248,0.010455964
31,27,131.5923737,120.730781,102.349624,97.75433475,0.047233444,0.04333481,0.036737123,0.035087701,0.001172336,0.001123852,0.000773269,0.000756125,0.004820145,0.004536878,0.003835665,0.003766705,126.1615773,100.0519794,0.045284127,0.035912412,0.001148094,0.000764697,0.004678512,0.003801185
31,29,50.74821159,60.66891461,35.48559157,29.38054355,0.018215438,0.021776351,0.012737111,0.01054578,0.00044033,0.000558806,0.0002681,0.000224956,0.001855196,0.002278012,0.001329862,0.001131221,55.7085631,32.43306756,0.019995895,0.011641446,0.000499568,0.000246528,0.002066604,0.001230541
31,31,80.30078151,67.64253024,69.22481165,55.37984932,0.028822965,0.024279444,0.024847384,0.019877907,0.000707915,0.000624412,0.000523005,0.000426934,0.002939033,0.002540283,0.002594276,0.002133371,73.97165588,62.30233048,0.026551205,0.022362646,0.000666163,0.00047497,0.002739658,0.002363823
31,33,155.4707696,124.8863559,106.1958809,102.7976127,0.055804296,0.044826402,0.038117689,0.036897923,0.001388544,0.001162947,0.000802328,0.000795304,0.005695882,0.004693165,0.003979807,0.0039611,140.1785628,104.4967468,0.050315349,0.037507806,0.001275746,0.000798816,0.005194524,0.003970453
31,35,92.59172714,85.43871818,70.73531086,61.19796558,0.033234647,0.030667164,0.025389559,0.021966248,0.000819204,0.000791833,0.000534418,0.000472133,0.003389802,0.00320958,0.002650884,0.002357631,89.01522266,65.96663822,0.031950905,0.023677903,0.000805519,0.000503275,0.003299691,0.002504257
31,37,160.8286137,165.6129889,131.7543334,100.4718799,0.057727428,0.05944472,0.047291577,0.03606313,0.001437057,0.001546092,0.000995427,0.000777236,0.005892381,0.006224853,0.004937639,0.003871454,163.2208013,116.1131067,0.058586074,0.041677353,0.001491575,0.000886332,0.006058617,0.004404546
31,39,133.5021122,128.7763737,99.63431969,92.9395235,0.04791892,0.046222675,0.035762498,0.033359484,0.001189628,0.001199543,0.000752755,0.00071872,0.004890185,0.004839465,0.003733906,0.003581117,131.1392429,96.2869216,0.047070798,0.034560991,0.001194586,0.000735737,0.004864825,0.003657511
