STATE,COUNTY,STATENAME,TOTAL,NUMM1112,NUMF1112,NUMM1826,NUMF1826,PPM1112,PPF1112,PPM1826,PPF1826,INITM1112,INITF1112,INITM1826,INITF1826
13,53,GA,208874,0.000960405,0.000983229,0.004321543,0.001199925,0.393462443,0.457766083,1,0.342816731,0.202612724,0.153069622,0.585536748,0.170472979
13,55,GA,457796,0.00255504,0.002566893,0.002339895,0.001790859,0.477594071,0.54526673,0.182951499,0.193033457,0.319699599,0.247468823,0.262725894,0.29061138
13,57,GA,4029540,0.026957119,0.026983866,0.015973588,0.016418876,0.572467921,0.651211356,0.122520089,0.205766009,0.444954113,0.370775618,0.334085976,0.398090622
13,59,GA,2159052,0.007922169,0.007867233,0.022321964,0.025175562,0.313988775,0.354349788,0.456721696,0.82295179,0.28487602,0.229787298,0.40105508,0.614470077
13,61,GA,56046,0.000279867,0.000329609,0.000197856,0.000226588,0.42730649,0.571910362,0.102493595,0.207769569,0.287176687,0.247728044,0.221063474,0.261894404
13,63,GA,4785560,0.031795387,0.031982589,0.024918791,0.02757847,0.568544564,0.649911394,0.187671586,0.343097523,0.475634626,0.406452228,0.371201896,0.464459499
13,65,GA,122380,0.00074564,0.000744595,0.000548946,0.000596176,0.521376762,0.591674516,0.151079708,0.272660225,0.36454749,0.290233669,0.266865019,0.319624916
13,67,GA,12810678,0.076887455,0.077565231,0.061462264,0.064151863,0.51358995,0.588800608,0.166193065,0.281628648,0.409042006,0.355260379,0.338008372,0.405028623
13,69,GA,771250,0.004609408,0.004727198,0.004354099,0.003675498,0.511426401,0.596048871,0.21082266,0.262254886,0.367264685,0.329793408,0.333780743,0.381028436
13,71,GA,824974,0.005174511,0.005105094,0.003991222,0.003800588,0.536737776,0.601778583,0.168478758,0.249320559,0.471680387,0.388717007,0.384066772,0.403470279
13,73,GA,2402768,0.016384608,0.016003891,0.010189312,0.010617152,0.583522167,0.647719589,0.137042328,0.233802418,0.411792437,0.344909184,0.336356943,0.374907507
13,75,GA,308306,0.001991952,0.002026642,0.001286205,0.001408456,0.55287882,0.63924636,0.133872023,0.246713928,0.388985526,0.334861286,0.331252897,0.396653716
13,77,GA,2380176,0.015542995,0.015875826,0.009536246,0.010113154,0.558803081,0.648635251,0.124769738,0.219989181,0.39942803,0.348924627,0.310995301,0.386467212
13,79,GA,225848,0.001326849,0.001157481,0.000959252,0.000883197,0.502734243,0.498391891,0.138012034,0.193509756,0.315244175,0.247668367,0.256396239,0.253945454
13,81,GA,418628,0.002577188,0.002472419,0.001763586,0.001931384,0.526806367,0.574337361,0.135885553,0.250171192,0.339785065,0.27745956,0.280781277,0.308046761
13,83,GA,296486,0.00156242,0.001430406,0.001446595,0.00151141,0.450948396,0.469168003,0.17096902,0.289813941,0.256255194,0.231724193,0.304154768,0.331396572
13,85,GA,407722,0.002318127,0.002292568,0.001628875,0.001706689,0.486526176,0.546803722,0.124482649,0.215394036,0.306096219,0.262806953,0.271302417,0.292901163
13,87,GA,494696,0.003104035,0.002984678,0.002255841,0.002207775,0.536934593,0.586721908,0.154033653,0.237814513,0.352151485,0.301414162,0.320299877,0.347676986
13,89,GA,12788844,0.067471993,0.067716844,0.067610258,0.074793625,0.451466368,0.51491873,0.191823058,0.350018944,0.35329627,0.298182757,0.275915256,0.33895446
13,91,GA,383568,0.001914099,0.001914673,0.001994699,0.001601113,0.427026857,0.485428684,0.187690778,0.214486361,0.261691058,0.218905911,0.273581858,0.25818468
13,93,GA,259400,0.001240943,0.001409412,0.001451366,0.000878392,0.409369054,0.528373694,0.208574828,0.150704075,0.271498394,0.292249083,0.265093209,0.296074738
13,95,GA,1680534,0.009721503,0.010027537,0.008723773,0.010299113,0.495016004,0.580256807,0.186892091,0.372942813,0.323644828,0.266113604,0.298334514,0.411808073
13,97,GA,2444158,0.017130247,0.016798872,0.010247265,0.011119256,0.5997462,0.66838103,0.134519707,0.244425478,0.45694221,0.37470916,0.365148492,0.433659637
13,99,GA,192254,0.001202017,0.001216265,0.000716492,0.000780388,0.535017826,0.615213811,0.110844426,0.205797925,0.355744497,0.287701259,0.272834076,0.34315217
13,101,GA,72678,0.000438927,0.000456974,0.000374523,0.000388083,0.516800412,0.611451327,0.186939772,0.312208864,0.413967387,0.471203623,0.332905679,0.399571816
13,103,GA,977892,0.006832904,0.006872807,0.004233561,0.004273713,0.597926205,0.683465335,0.141781401,0.230024262,0.412210802,0.34000531,0.320328385,0.383968491
13,105,GA,354450,0.0018443,0.00196016,0.001486026,0.001485635,0.445256043,0.537786404,0.134888645,0.215934888,0.295004848,0.251247787,0.249897411,0.319397122
13,107,GA,407992,0.002400678,0.002334557,0.00197786,0.001922064,0.503518409,0.556449925,0.169183546,0.25811359,0.3474561,0.298171537,0.270206924,0.304103428
13,109,GA,195256,0.001189936,0.001132988,0.0009368,0.000937077,0.521497712,0.564279366,0.166975613,0.265984091,0.442092656,0.375247492,0.291504424,0.341056651
13,111,GA,429332,0.001966448,0.00206793,0.00131441,0.001404961,0.391942526,0.468398928,0.075526157,0.141047652,0.247764805,0.220596727,0.205975115,0.260051069
13,113,GA,1949614,0.014016145,0.013921265,0.006390193,0.006228834,0.615195428,0.69438979,0.08657627,0.13426716,0.413419809,0.345564002,0.360761854,0.439068287
13,115,GA,1732532,0.009813449,0.010078623,0.007929823,0.00845918,0.48470061,0.565709174,0.154699543,0.27157877,0.375957667,0.311621148,0.317626083,0.436392929
13,117,GA,3458700,0.026671884,0.026621366,0.010322479,0.010590212,0.65989363,0.748498123,0.07117311,0.123388826,0.536021784,0.445091309,0.380606464,0.452695655
13,119,GA,398336,0.002238261,0.002091724,0.001730329,0.001792024,0.480833077,0.510655507,0.142777728,0.240861156,0.296945216,0.266479424,0.30641675,0.33878334
13,121,GA,17400442,0.095210994,0.097373973,0.097037644,0.102441119,0.468230772,0.544196653,0.20702601,0.353179956,0.356009858,0.303908374,0.309268622,0.390804382
13,123,GA,515908,0.00262551,0.002728548,0.001881317,0.001783287,0.435486418,0.514319109,0.106136984,0.155928034,0.317497,0.283961969,0.271524315,0.375385976
13,125,GA,55222,0.000364431,0.000379995,0.00019098,0.000213336,0.564723378,0.669174536,0.098768982,0.193224474,0.36240156,0.260818818,0.298693853,0.349573561
13,127,GA,1464786,0.008218814,0.008300413,0.00601581,0.006731521,0.480140284,0.551059936,0.130074704,0.248259054,0.351143617,0.301473163,0.292466317,0.317562284
13,129,GA,1002900,0.006398004,0.00624368,0.004414578,0.004534959,0.54590868,0.60541932,0.14558014,0.242343647,0.442753328,0.362224524,0.354535119,0.412739744
13,131,GA,451938,0.002623497,0.002828621,0.001949374,0.002016573,0.496746579,0.608652142,0.141131458,0.237796435,0.401962948,0.334208114,0.268907709,0.355212561
13,133,GA,293502,0.001431547,0.001363224,0.001008225,0.001049789,0.417376344,0.45167868,0.095278833,0.166087056,0.313372309,0.248772804,0.225459537,0.23309769
13,135,GA,15229274,0.107237872,0.107272047,0.069712585,0.06972001,0.60256257,0.684984361,0.154648036,0.24667128,0.541473389,0.454054133,0.415859125,0.501674937
13,137,GA,781760,0.00437518,0.004508158,0.003239368,0.003847915,0.47891183,0.560788348,0.13209239,0.274980413,0.389549919,0.35058104,0.325850665,0.411612288
13,139,GA,3349318,0.022055093,0.021745109,0.015880694,0.015765034,0.563489296,0.631362067,0.163277577,0.257219397,0.562615452,0.476477055,0.437655354,0.518870341
13,141,GA,162738,0.000710069,0.000635425,0.001022538,0.000544626,0.373374553,0.379706934,0.245007377,0.148079296,0.243924749,0.170857151,0.205234993,0.199088183
13,143,GA,516390,0.003087257,0.003289794,0.002197186,0.002307671,0.511597086,0.619532566,0.138023671,0.238277401,0.31357146,0.285692068,0.265332528,0.317716995
13,145,GA,587066,0.003610077,0.003399663,0.002073561,0.001957305,0.526214309,0.563147633,0.100096349,0.145896815,0.352335389,0.268043142,0.291958053,0.338509706
13,147,GA,457386,0.002465778,0.002409436,0.001863777,0.001738726,0.461322198,0.512278179,0.128623742,0.184046683,0.31543436,0.25726629,0.251396966,0.28110661
13,149,GA,210208,0.001303359,0.001261752,0.000830014,0.000874023,0.530576554,0.583711417,0.122399532,0.213715291,0.324464642,0.24874837,0.293278768,0.323027527
13,151,GA,3781678,0.028033632,0.02802308,0.014948524,0.016485134,0.634348568,0.720617138,0.121933356,0.228921933,0.446696667,0.373663623,0.380913987,0.455851708
13,153,GA,2620786,0.016387963,0.016377588,0.01331123,0.013757052,0.535089672,0.607703406,0.180989299,0.301356238,0.375374624,0.322483791,0.310967832,0.355834827
13,155,GA,170416,0.000991278,0.000982529,0.000882495,0.000662143,0.497757943,0.560671431,0.187046169,0.191840642,0.316169085,0.282481177,0.283864677,0.307483959
13,157,GA,1105842,0.00709465,0.007182821,0.00450663,0.004571802,0.548998365,0.631648165,0.128449192,0.21078554,0.414175713,0.355230082,0.292106125,0.358185926
13,159,GA,246628,0.001497319,0.001477993,0.000951253,0.001058672,0.519523571,0.582778129,0.117494531,0.224489527,0.357480589,0.310000878,0.27821168,0.301473039
13,161,GA,270180,0.001835575,0.001762814,0.001135358,0.001209245,0.581369415,0.634492741,0.135535285,0.239294374,0.417073883,0.375123818,0.355727995,0.426760682
13,163,GA,297160,0.001741615,0.001745319,0.001317357,0.001282493,0.501527843,0.571160002,0.14758911,0.226201029,0.328686425,0.272973679,0.261530495,0.307545403
13,165,GA,156838,0.000978526,0.000897853,0.000809667,0.00063564,0.533893035,0.55670744,0.186284165,0.205590879,0.282151917,0.259016789,0.308836024,0.298605751
13,167,GA,176688,0.000872486,0.000965734,0.000964023,0.000617728,0.422556066,0.531525056,0.201566165,0.160115875,0.289704949,0.235421286,0.203409168,0.28896153
13,169,GA,516748,0.003265109,0.003429055,0.00195611,0.002050357,0.540694672,0.645310828,0.113413058,0.197515654,0.349718779,0.298124905,0.272441985,0.346519783
13,171,GA,328122,0.0016094,0.001733422,0.00154412,0.001757657,0.419722122,0.513738747,0.161839282,0.310797299,0.273190171,0.242084503,0.356015448,0.528550377
13,173,GA,185296,0.001103359,0.001029416,0.001028852,0.001006393,0.509546505,0.540254439,0.206579269,0.317474891,0.379663838,0.270645807,0.229243353,0.282126907
13,175,GA,864612,0.005049678,0.005231059,0.00349167,0.003927424,0.499776191,0.588357919,0.126555454,0.244058371,0.332077019,0.291922012,0.264913716,0.326576828
13,177,GA,518620,0.003677862,0.00366559,0.002112571,0.002153458,0.606847168,0.687334119,0.128510541,0.212521422,0.401109576,0.318755949,0.313570469,0.385049285
13,179,GA,1148990,0.006743642,0.006705553,0.009771288,0.008426852,0.502240162,0.567533625,0.360615525,0.471098564,0.335707689,0.279346417,0.292897269,0.322874961
13,181,GA,140796,0.000704029,0.000665517,0.000543754,0.000537636,0.427891082,0.459665462,0.118225352,0.186719608,0.246220889,0.207274348,0.234287011,0.283738524
13,183,GA,290090,0.00202014,0.001982554,0.001601653,0.001662566,0.595911517,0.664607929,0.20463985,0.341367197,0.414547748,0.40299986,0.394600271,0.413645582
13,185,GA,2018442,0.010926875,0.011017765,0.015254149,0.015402872,0.463247235,0.530823967,0.310922253,0.495157069,0.318397935,0.274119143,0.333549612,0.454413497
13,187,GA,552400,0.00267786,0.002506709,0.003485636,0.003458667,0.41482726,0.441289536,0.245734836,0.384054078,0.266996067,0.220592563,0.392674205,0.491250093
13,189,GA,390006,0.002388597,0.002528403,0.001545383,0.001823041,0.524088664,0.630446677,0.122790685,0.255162196,0.329860124,0.306548832,0.265703683,0.347562225
13,191,GA,253782,0.001208057,0.001230961,0.000889932,0.000967658,0.407342536,0.471690073,0.099110607,0.185440028,0.232747613,0.21067779,0.216015244,0.242686847
13,193,GA,255714,0.001316111,0.001334532,0.001685005,0.001021975,0.440424182,0.507513808,0.260707172,0.200369053,0.250167561,0.210003236,0.249359153,0.301388243
13,195,GA,508620,0.003077861,0.002895802,0.002049144,0.002133216,0.517831762,0.553667141,0.126177645,0.21593522,0.362786569,0.263443304,0.272806866,0.315441188
13,197,GA,156408,0.000835573,0.000912549,0.000643804,0.000639572,0.457149705,0.567375128,0.13144077,0.208546941,0.328086993,0.25172216,0.272675916,0.316466468
13,199,GA,386804,0.002136247,0.00214001,0.001536402,0.001660236,0.472600024,0.53801976,0.12329637,0.224074369,0.274278442,0.236965219,0.264190558,0.299326674
13,201,GA,108016,0.000615438,0.000559146,0.000428267,0.000445894,0.487561374,0.503396696,0.123950108,0.212459487,0.277698309,0.280446654,0.259549463,0.277338098
13,205,GA,415666,0.002449,0.002356951,0.002231004,0.001673488,0.504170483,0.551415857,0.196409862,0.202375514,0.330778397,0.255981816,0.288658291,0.302713068
13,207,GA,482524,0.002667121,0.002632675,0.002130672,0.001891047,0.472995495,0.530580811,0.146473278,0.193586641,0.285704273,0.251980817,0.300494603,0.281438021
13,209,GA,163136,0.000942956,0.000859363,0.000934555,0.000741653,0.494623289,0.512271578,0.215929464,0.245664554,0.303527023,0.270760522,0.364758444,0.364076885
13,211,GA,322510,0.002064435,0.002004248,0.001086946,0.001180703,0.547761124,0.60434026,0.091830229,0.172858083,0.364082555,0.294223449,0.268708253,0.330096081
13,213,GA,710042,0.004535583,0.00457184,0.003106903,0.003266009,0.546615831,0.626152761,0.144272759,0.248787834,0.437488233,0.37923877,0.334174301,0.42700743
13,215,GA,3536936,0.019800053,0.019982295,0.0219038,0.02050896,0.479040591,0.549403509,0.239359712,0.346017737,0.331320472,0.275349309,0.29504227,0.335607257
13,217,GA,1840314,0.012761108,0.012769382,0.00764244,0.008270308,0.593375469,0.674762969,0.132456002,0.239957272,0.421335311,0.350073099,0.34897139,0.439547853
13,219,GA,614362,0.004660415,0.004562743,0.001996383,0.002016864,0.64913257,0.722229058,0.085272876,0.141712966,0.455815729,0.389997643,0.382754228,0.42501879
13,221,GA,266422,0.001589266,0.001421308,0.001046112,0.001084301,0.510457594,0.518789896,0.121090533,0.20629197,0.301974218,0.267974091,0.284784547,0.285010189
13,223,GA,2640776,0.019160454,0.019365765,0.010902576,0.011541123,0.620879568,0.713142597,0.13115981,0.229858087,0.432703848,0.364116315,0.339485675,0.41585622
13,225,GA,490454,0.002722826,0.002571791,0.002846884,0.00294069,0.475066925,0.509930191,0.219276511,0.362529797,0.321579704,0.263965239,0.330553717,0.471344274
13,227,GA,535484,0.002934236,0.002916796,0.001951199,0.002080501,0.468901568,0.529703599,0.105978706,0.190783402,0.310032053,0.260728954,0.243143844,0.303361191
13,229,GA,340430,0.002212758,0.002122515,0.00130543,0.001382098,0.556210463,0.606312184,0.116148399,0.205265484,0.386696109,0.319230525,0.293388484,0.353450732
13,231,GA,321294,0.002333563,0.002330358,0.001142374,0.001233418,0.621512862,0.70533153,0.101544133,0.187336007,0.370581236,0.300387122,0.312481272,0.383097367
13,233,GA,744178,0.004679878,0.004588636,0.003476094,0.003470899,0.53813456,0.599625432,0.159747595,0.254004459,0.419183366,0.357639862,0.338254924,0.370953235
13,235,GA,210182,0.001108728,0.00097903,0.000630474,0.001146045,0.451401069,0.452974627,0.072658049,0.319045771,0.295412011,0.226783833,0.226040483,0.244217898
13,237,GA,382386,0.001930207,0.001966458,0.001448419,0.001572863,0.431951469,0.500099018,0.113645117,0.209527817,0.313065139,0.261820166,0.240905938,0.294149349
13,239,GA,43412,0.000196645,0.000239334,0.00014313,0.000141545,0.387619735,0.536127391,0.091069411,0.145472807,0.237505257,0.222101509,0.196695211,0.269633596
13,241,GA,293328,0.001446313,0.001412211,0.001045691,0.001002462,0.421931329,0.468187009,0.102081677,0.153134284,0.263949533,0.220236862,0.276443108,0.325396577
13,243,GA,133630,0.000653022,0.000701207,0.000492957,0.000615253,0.418173892,0.510288085,0.109213692,0.250729968,0.290579404,0.20243908,0.296891122,0.394111351
13,245,GA,3619264,0.019273206,0.019630992,0.022654952,0.022782702,0.455687219,0.527466946,0.242853775,0.386394192,0.305437921,0.252753539,0.308603022,0.331536894
13,247,GA,1558272,0.010362444,0.010336152,0.006605028,0.006863454,0.569052141,0.645043377,0.136973999,0.232706972,0.433447227,0.365102363,0.356928704,0.426342528
13,249,GA,90994,0.000703358,0.0007257,0.000307168,0.000348473,0.661449327,0.775564097,0.09333336,0.188634293,0.420088129,0.41932065,0.30760062,0.468704555
13,251,GA,257358,0.001401346,0.001349228,0.00107993,0.001161918,0.465951671,0.509824911,0.135248697,0.242522569,0.267226097,0.222456958,0.302024104,0.256364139
13,253,GA,156874,0.00088658,0.000893654,0.000539123,0.000582488,0.48361516,0.553976854,0.095816303,0.177950874,0.297730881,0.236268314,0.273117602,0.323361611
13,255,GA,1152690,0.006838273,0.006743342,0.005205161,0.005448883,0.50765317,0.568900007,0.151528362,0.259008009,0.356936703,0.284048045,0.273457835,0.316213491
13,257,GA,464314,0.002553698,0.002487815,0.001974212,0.002236608,0.470642251,0.521050164,0.137899606,0.266657982,0.286105733,0.243954817,0.268213734,0.327049167
13,259,GA,106502,0.000370471,0.000334508,0.001131288,0.000356483,0.297666076,0.30543715,0.472959168,0.148969473,0.170214202,0.130771906,0.310945788,0.154272573
13,261,GA,571636,0.003291284,0.003255503,0.003134406,0.003374789,0.492695897,0.553824073,0.202385257,0.354960512,0.324948697,0.270409776,0.342051358,0.409949124
13,263,GA,118400,0.000577854,0.000646622,0.000411008,0.000443564,0.417637484,0.531094684,0.097954553,0.181193948,0.21110547,0.21341758,0.198939965,0.286805037
13,265,GA,30230,0.000126846,0.000116168,0.000118293,0.000115624,0.359063841,0.373698745,0.124916614,0.193999003,0.220900776,0.174847812,0.226306568,0.167397242
13,267,GA,456264,0.002306718,0.002354851,0.003507386,0.001670575,0.432624793,0.50190387,0.317988507,0.172657103,0.327389421,0.298649924,0.279289307,0.323504584
13,269,GA,153632,0.000852351,0.000857964,0.000635806,0.00062166,0.47475559,0.543075809,0.13262833,0.205103278,0.270297427,0.209325779,0.249843199,0.28149129
13,271,GA,295640,0.001349668,0.001350628,0.001836274,0.001002025,0.390658192,0.44426879,0.24079822,0.150832861,0.257697204,0.216354786,0.242975859,0.249416445
13,273,GA,166768,0.000967788,0.000918847,0.000781181,0.000742818,0.496593008,0.53580121,0.161157532,0.238143225,0.319222318,0.253081247,0.254273412,0.296847433
13,275,GA,807392,0.004751691,0.004834968,0.003131039,0.003648413,0.503612941,0.582347825,0.11815667,0.242155734,0.340793509,0.281542884,0.266204657,0.328105356
13,277,GA,730302,0.004269139,0.004449374,0.003700612,0.00384806,0.50023139,0.592474555,0.180519997,0.303234802,0.3909958,0.348865129,0.371773998,0.447889904
13,279,GA,489222,0.003107391,0.003236608,0.001983052,0.00229908,0.54352942,0.643365037,0.127481833,0.257065981,0.418216182,0.351089074,0.343095876,0.40154312
13,281,GA,193720,0.000706713,0.000759991,0.00064619,0.000658503,0.312177739,0.381510969,0.09033589,0.152102727,0.195268447,0.157042875,0.370948046,0.549103896
13,283,GA,122046,0.000688592,0.00076139,0.000632999,0.000519579,0.482805092,0.606676339,0.187829577,0.222692872,0.319274291,0.283236337,0.270062118,0.311834713
13,285,GA,1230938,0.007724182,0.007662189,0.005667948,0.006214563,0.536969281,0.605326903,0.156180745,0.285151697,0.363990062,0.303837128,0.308750962,0.354833763
13,287,GA,152928,0.00085772,0.000937742,0.000762939,0.000623699,0.479945477,0.596306386,0.177210951,0.207711022,0.332606112,0.279048608,0.265183887,0.314345291
13,289,GA,155270,0.000695975,0.000738297,0.000613073,0.000630252,0.383565264,0.462398702,0.122654291,0.206114233,0.247391048,0.216962972,0.183437904,0.201811591
13,291,GA,391132,0.001827522,0.001783809,0.001143496,0.001095951,0.399827201,0.443504615,0.068328806,0.102835588,0.254434819,0.208983066,0.236200313,0.257056145
13,293,GA,480608,0.002603363,0.002734147,0.001963126,0.002037543,0.463528935,0.553227923,0.129122578,0.219657258,0.276165108,0.252421174,0.253131485,0.305401677
13,295,GA,1231458,0.007287268,0.00704286,0.004993272,0.005027744,0.506382044,0.556163827,0.127358805,0.206574302,0.313377331,0.243800626,0.264960775,0.294088954
13,297,GA,1546274,0.010224189,0.01027317,0.006155432,0.00662711,0.565816409,0.646087457,0.123456759,0.223053996,0.391866435,0.32616034,0.304442554,0.364173172
13,299,GA,647082,0.003440949,0.003522829,0.003401582,0.002941709,0.455042611,0.529426416,0.190484598,0.244460924,0.319018402,0.264242936,0.248063815,0.298223296
13,301,GA,101372,0.00054027,0.000505961,0.000376348,0.000405412,0.45606414,0.485368933,0.110817371,0.202139788,0.309225346,0.248088165,0.21995972,0.244840577
13,303,GA,375806,0.00198524,0.001978355,0.001928887,0.001527283,0.452045849,0.511933759,0.184149563,0.20553187,0.281812299,0.243283673,0.254640589,0.284327628
13,305,GA,541340,0.003167123,0.003089649,0.00256764,0.002338834,0.500642713,0.555024676,0.163603188,0.226181387,0.350386919,0.273341824,0.258365621,0.304850872
13,307,GA,49062,0.000323491,0.000323311,0.000175825,0.000166446,0.564221774,0.640838204,0.105690095,0.155525611,0.312750068,0.275214454,0.306995452,0.349796143
13,309,GA,140644,0.000590606,0.000628427,0.001313007,0.000388228,0.359343244,0.434517037,0.405164522,0.100635064,0.27797505,0.198530148,0.231370698,0.239057091
13,311,GA,499178,0.002783229,0.00275934,0.001933798,0.00192454,0.477118942,0.537555158,0.118065103,0.188390096,0.332267367,0.257303764,0.286191755,0.357260682
13,313,GA,1858628,0.012608759,0.012441872,0.009083142,0.008812022,0.580514437,0.65097834,0.170944157,0.260064467,0.580218448,0.499144388,0.462190964,0.548675894
13,315,GA,162764,0.000743626,0.000764189,0.0011449,0.000550597,0.390957408,0.456579023,0.284363762,0.151019732,0.270091277,0.213212348,0.237063318,0.252651008
13,317,GA,182972,0.000983224,0.000965034,0.000693339,0.00065195,0.459833982,0.512898352,0.11416238,0.165512394,0.27548748,0.25354254,0.255813941,0.288172024
13,319,GA,169334,0.000932888,0.000998625,0.000644927,0.000717916,0.471431586,0.573497443,0.115241778,0.22066518,0.299648836,0.286604879,0.238445797,0.2877105
13,321,GA,383146,0.002109402,0.002319161,0.001670692,0.00175722,0.471116288,0.588626595,0.143661391,0.248007049,0.282026175,0.264922808,0.252184839,0.304232657
15,1,HI,3421664,0.01782488,0.017620446,0.014278901,0.014566856,0.445781884,0.500786701,0.133481128,0.220633775,0.17475863,0.137437001,0.146908207,0.176040925
15,3,HI,17528028,0.087365335,0.085822256,0.1045827,0.089874963,0.426519854,0.476146024,0.227463142,0.291370321,0.1916239,0.157652327,0.163356461,0.195711593
15,5,HI,1606,0,0,0,0,0,0,0.01086319,0.036503181,0,0,0,0
15,7,HI,1242852,0.006506058,0.006413733,0.005053331,0.004934983,0.447952152,0.501839355,0.127942183,0.197455567,0.198485111,0.165504113,0.1635466,0.183816996
15,9,HI,2867400,0.015094671,0.015520324,0.01186281,0.011916391,0.450472751,0.526363524,0.131605014,0.212397221,0.202292437,0.167982999,0.16549714,0.200425863
16,1,ID,7416668,0.046819589,0.046891281,0.036599321,0.035988721,0.540196686,0.614832098,0.173383678,0.269011317,0.402353615,0.332747657,0.31818042,0.381175349
16,3,ID,70432,0.000306712,0.000345705,0.000196032,0.000179261,0.372644085,0.477318861,0.062773627,0.08497513,0.225511877,0.216510182,0.164654161,0.209685579
16,5,ID,1502746,0.00951412,0.009268946,0.008693323,0.008923131,0.541771507,0.599816051,0.218035305,0.357455913,0.386894348,0.329266267,0.335368581,0.380173051
16,7,ID,107102,0.000724834,0.000746694,0.000350949,0.000354444,0.57912753,0.677982589,0.087892382,0.14588171,0.37069471,0.310081409,0.299576064,0.387623295
16,9,ID,164722,0.000911412,0.000885956,0.000529441,0.000534724,0.47347407,0.523038625,0.084104802,0.139890236,0.294385963,0.247934052,0.212983267,0.254459592
16,11,ID,818396,0.006344983,0.006145707,0.003381236,0.003539779,0.663437711,0.730266879,0.13144678,0.226409733,0.525172398,0.451640924,0.399764897,0.47496272
16,13,ID,384552,0.002239603,0.002305865,0.001346545,0.001306375,0.498366886,0.583112068,0.098637038,0.151263017,0.482767673,0.385309885,0.333419321,0.425803634
16,15,ID,125040,0.000718794,0.000722901,0.000288645,0.000272167,0.491913282,0.562215774,0.036923249,0.053379256,0.304977391,0.224199983,0.269872503,0.304487638
16,17,ID,740886,0.003975178,0.004003597,0.002308743,0.002324855,0.459132862,0.525499446,0.078240592,0.129850771,0.287673821,0.239673096,0.226250963,0.290320639
16,19,ID,1927990,0.013862453,0.013710623,0.00867901,0.00932665,0.615273879,0.691553312,0.150736406,0.267898231,0.498707198,0.414775024,0.361433084,0.423991283
16,21,ID,198986,0.001255037,0.001257554,0.000616161,0.000607535,0.539718284,0.614578326,0.07777624,0.123911292,0.31859856,0.300778669,0.306456019,0.37805661
16,23,ID,48910,0.000332216,0.000308615,0.000145095,0.000142418,0.581240138,0.613610262,0.07334661,0.116434293,0.343661502,0.283681576,0.265552142,0.259111076
16,25,ID,19496,9.13E-05,0.000128765,4.62E-05,4.89E-05,0.400628137,0.642279377,0.046734016,0.091757779,0.307586738,0.317296602,0.243712458,0.339300649
16,27,ID,3545010,0.02574772,0.025721414,0.016009651,0.017146258,0.621519065,0.70558714,0.151461246,0.267774053,0.580409082,0.494306302,0.458834171,0.54338082
16,29,ID,123636,0.000867788,0.00083557,0.000434582,0.000408615,0.600622543,0.657220429,0.100188195,0.145196802,0.390094902,0.33880024,0.308416412,0.339984917
16,31,ID,418732,0.00334162,0.00319392,0.001819996,0.001711204,0.682895122,0.74175618,0.142892628,0.207300331,0.632352367,0.50747927,0.47320257,0.54351238
16,33,ID,16472,0.000122148,0.000119667,8.90E-05,5.17E-05,0.634560604,0.706482591,0.20718242,0.145359422,0.391150468,0.6108267,0.404800595,0.70376764
16,35,ID,154826,0.000720136,0.000622828,0.000608583,0.000372355,0.398019094,0.391199092,0.121730361,0.071555122,0.284061421,0.174505127,0.208232727,0.21647652
16,37,ID,76742,0.000387249,0.000352703,0.000229148,0.000219452,0.431808063,0.446939898,0.073217911,0.110252465,0.201803702,0.200215202,0.20653713,0.228606993
16,39,ID,475850,0.002709403,0.002768437,0.003665812,0.002838172,0.48723304,0.56576736,0.3188409,0.359989449,0.38122779,0.307562907,0.29415458,0.364005805
16,41,ID,232500,0.002109402,0.00196156,0.000850641,0.000839947,0.776371325,0.820449454,0.107134047,0.169241327,0.556992785,0.426731737,0.422369835,0.459938512
16,43,ID,234660,0.001688595,0.001599759,0.000939747,0.0009097,0.615771578,0.662962323,0.125268037,0.190707914,0.419747363,0.384303547,0.447586297,0.394374192
16,45,ID,302200,0.001801347,0.001835594,0.001064635,0.001027945,0.510077399,0.590684402,0.099865924,0.151806168,0.424330586,0.288342869,0.275192901,0.364499331
16,47,ID,275128,0.00192618,0.001895078,0.001216886,0.001065662,0.599094241,0.669831458,0.14709718,0.190272463,0.553839873,0.469555528,0.462559588,0.496738077
16,49,ID,293112,0.001529534,0.001426207,0.001040218,0.000775291,0.446538368,0.473175549,0.101241031,0.090289029,0.284184129,0.220506244,0.270588674,0.262228494
16,51,ID,480636,0.003906722,0.003986802,0.001929448,0.002027058,0.695551584,0.806643469,0.125436974,0.217862474,0.532643787,0.465648836,0.403457142,0.456010412
16,53,ID,406410,0.002815444,0.002802028,0.001972668,0.001885804,0.592810174,0.670473136,0.169504545,0.252349657,0.623150758,0.540656112,0.449092652,0.524760403
16,55,ID,2590898,0.015335612,0.015373365,0.011075736,0.011442537,0.506505234,0.577021331,0.138830884,0.233609032,0.345943478,0.284277007,0.283752548,0.337912406
16,57,ID,685218,0.002904035,0.002823022,0.006907566,0.005940502,0.362665468,0.400644196,0.443353444,0.57988812,0.237916501,0.198627405,0.410502449,0.492574969
16,59,ID,141094,0.000680539,0.000622828,0.000394028,0.000388083,0.412740841,0.429272615,0.062167269,0.099828987,0.272864497,0.187507244,0.213476241,0.245968958
