STATE,COUNTY,STNAME,VOLOVERALLFEMALE1112ALL,VOLOVERALLFEMALE1112AA,VOLOVERALLFEMALE1112HISP,VOLOVERALLFEMALE1112OTHER,VOLOVERALLMALE1112ALL,VOLOVERALLMALE1112AA,VOLOVERALLMALE1112HISP,VOLOVERALLMALE1112OTHER,VOLOVERALLFEMALE1826ALL,VOLOVERALLFEMALE1826AA,VOLOVERALLFEMALE1826HISP,VOLOVERALLFEMALE1826OTHER,VOLOVERALLMALE1826ALL,VOLOVERALLMALE1826AA,VOLOVERALLMALE1826HISP,VOLOVERALLMALE1826OTHER,VOLLOWINCOMEFEMALE1112ALL,VOLLOWINCOMEFEMALE1112AA,VOLLOWINCOMEFEMALE1112HISP,VOLLOWINCOMEFEMALE1112OTHER,VOLLOWINCOMEMALE1112ALL,VOLLOWINCOMEMALE1112AA,VOLLOWINCOMEMALE1112HISP,VOLLOWINCOMEMALE1112OTHER,VOLLOWINCOMEFEMALE1826ALL,VOLLOWINCOMEFEMALE1826AA,VOLLOWINCOMEFEMALE1826HISP,VOLLOWINCOMEFEMALE1826OTHER,VOLLOWINCOMEMALE1826ALL,VOLLOWINCOMEMALE1826AA,VOLLOWINCOMEMALE1826HISP,VOLLOWINCOMEMALE1826OTHER,VOLLOWINSUREDFEMALE1112ALL,VOLLOWINSUREDFEMALE1112AA,VOLLOWINSUREDFEMALE1112HISP,VOLLOWINSUREDFEMALE1112OTHER,VOLLOWINSUREDMALE1112ALL,VOLLOWINSUREDMALE1112AA,VOLLOWINSUREDMALE1112HISP,VOLLOWINSUREDMALE1112OTHER,VOLLOWINSUREDFEMALE1826ALL,VOLLOWINSUREDFEMALE1826AA,VOLLOWINSUREDFEMALE1826HISP,VOLLOWINSUREDFEMALE1826OTHER,VOLLOWINSUREDMALE1826ALL,VOLLOWINSUREDMALE1826AA,VOLLOWINSUREDMALE1826HISP,VOLLOWINSUREDMALE1826OTHER,VOLOVERALLBOTH1112ALL,VOLOVERALLBOTH1112AA,VOLOVERALLBOTH1112HISP,VOLOVERALLBOTH1112OTHER,VOLOVERALLBOTH1826ALL,VOLOVERALLBOTH1826AA,VOLOVERALLBOTH1826HISP,VOLOVERALLBOTH1826OTHER,VOLLOWINCOMEBOTH1112ALL,VOLLOWINCOMEBOTH1112AA,VOLLOWINCOMEBOTH1112HISP,VOLLOWINCOMEBOTH1112OTHER,VOLLOWINCOMEBOTH1826ALL,VOLLOWINCOMEBOTH1826AA,VOLLOWINCOMEBOTH1826HISP,VOLLOWINCOMEBOTH1826OTHER,VOLLOWINSUREDBOTH1112ALL,VOLLOWINSUREDBOTH1112AA,VOLLOWINSUREDBOTH1112HISP,VOLLOWINSUREDBOTH1112OTHER,VOLLOWINSUREDBOTH1826ALL,VOLLOWINSUREDBOTH1826AA,VOLLOWINSUREDBOTH1826HISP,VOLLOWINSUREDBOTH1826OTHER,NORMOVERALLFEMALE1112ALL,NORMOVERALLFEMALE1112AA,NORMOVERALLFEMALE1112HISP,NORMOVERALLFEMALE1112OTHER,NORMOVERALLMALE1112ALL,NORMOVERALLMALE1112AA,NORMOVERALLMALE1112HISP,NORMOVERALLMALE1112OTHER,NORMOVERALLFEMALE1826ALL,NORMOVERALLFEMALE1826AA,NORMOVERALLFEMALE1826HISP,NORMOVERALLFEMALE1826OTHER,NORMOVERALLMALE1826ALL,NORMOVERALLMALE1826AA,NORMOVERALLMALE1826HISP,NORMOVERALLMALE1826OTHER,NORMLOWINCOMEFEMALE1112ALL,NORMLOWINCOMEFEMALE1112AA,NORMLOWINCOMEFEMALE1112HISP,NORMLOWINCOMEFEMALE1112OTHER,NORMLOWINCOMEMALE1112ALL,NORMLOWINCOMEMALE1112AA,NORMLOWINCOMEMALE1112HISP,NORMLOWINCOMEMALE1112OTHER,NORMLOWINCOMEFEMALE1826ALL,NORMLOWINCOMEFEMALE1826AA,NORMLOWINCOMEFEMALE1826HISP,NORMLOWINCOMEFEMALE1826OTHER,NORMLOWINCOMEMALE1826ALL,NORMLOWINCOMEMALE1826AA,NORMLOWINCOMEMALE1826HISP,NORMLOWINCOMEMALE1826OTHER,NORMLOWINSUREDFEMALE1112ALL,NORMLOWINSUREDFEMALE1112AA,NORMLOWINSUREDFEMALE1112HISP,NORMLOWINSUREDFEMALE1112OTHER,NORMLOWINSUREDMALE1112ALL,NORMLOWINSUREDMALE1112AA,NORMLOWINSUREDMALE1112HISP,NORMLOWINSUREDMALE1112OTHER,NORMLOWINSUREDFEMALE1826ALL,NORMLOWINSUREDFEMALE1826AA,NORMLOWINSUREDFEMALE1826HISP,NORMLOWINSUREDFEMALE1826OTHER,NORMLOWINSUREDMALE1826ALL,NORMLOWINSUREDMALE1826AA,NORMLOWINSUREDMALE1826HISP,NORMLOWINSUREDMALE1826OTHER,NORMOVERALLBOTH1112ALL,NORMOVERALLBOTH1112AA,NORMOVERALLBOTH1112HISP,NORMOVERALLBOTH1112OTHER,NORMOVERALLBOTH1826ALL,NORMOVERALLBOTH1826AA,NORMOVERALLBOTH1826HISP,NORMOVERALLBOTH1826OTHER,NORMLOWINCOMEBOTH1112ALL,NORMLOWINCOMEBOTH1112AA,NORMLOWINCOMEBOTH1112HISP,NORMLOWINCOMEBOTH1112OTHER,NORMLOWINCOMEBOTH1826ALL,NORMLOWINCOMEBOTH1826AA,NORMLOWINCOMEBOTH1826HISP,NORMLOWINCOMEBOTH1826OTHER,NORMLOWINSUREDBOTH1112ALL,NORMLOWINSUREDBOTH1112AA,NORMLOWINSUREDBOTH1112HISP,NORMLOWINSUREDBOTH1112OTHER,NORMLOWINSUREDBOTH1826ALL,NORMLOWINSUREDBOTH1826AA,NORMLOWINSUREDBOTH1826HISP,NORMLOWINSUREDBOTH1826OTHER
25,27,Massachusetts,5193,304,738,496,5445,326,794,509,5310,340,701,400,5694,387,799,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10638,630,1532,1005,11004,727,1500,813,,,,,,,,,,,,,,,,,0.081683052,0.031346669,0.018769552,0.045773348,0.082145282,0.033103168,0.019469851,0.044794508,0.069656701,0.032758455,0.016968846,0.028050491,0.072170044,0.039855819,0.018265362,0.028083775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081914167,0.032224919,0.019119701,0.045283928,0.070913373,0.036307137,0.017617104,0.028067133,,,,,,,,,,,,,,,,
26,1,Michigan,42,0,2,2,47,0,1,1,33,0,1,1,37,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,3.00E+00,3,70,0,2.00E+00,2.00E+00,,,,,,,,,,,,,,,,,0.000660637,0,5.0866E-05,0.00018457,0.000709059,0,2.45212E-05,8.80049E-05,0.000432895,0,2.42066E-05,7.01262E-05,0.000468966,0,2.28603E-05,6.79995E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000684848,0,3.76936E-05,0.000136287,0.00045093,0,2.35335E-05,6.90628E-05,,,,,,,,,,,,,,,,
26,3,Michigan,50,0,2,6,47,0,1,8,31,0,1,4,63,22,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,3.00E+00,14,94,22,2.00E+00,9,,,,,,,,,,,,,,,,,0.000786473,0,5.0866E-05,0.00055371,0.000709059,0,2.45212E-05,0.000704039,0.000406659,0,2.42066E-05,0.000280505,0.000798509,0.002265705,2.28603E-05,0.000339997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000747766,0,3.76936E-05,0.000628875,0.000602584,0.001132853,2.35335E-05,0.000310251,,,,,,,,,,,,,,,,
26,5,Michigan,799,15,83,40,874,14,102,42,610,12,58,24,631,12,57,25,154,0,14,140,254,110,143,111,775,18,13,744,391,0,17,374,123,0,14,109,234,110,143,91,535,18,13,504,109,0,0,109,1673,29,185,82,1241,24,115,49,408,110,157,251,1166,18,30,1118,357,110,157,200,644,18,13,613,0.012567833,0.001546711,0.002110939,0.003691399,0.013185487,0.001421608,0.002501165,0.003696207,0.008001994,0.001156181,0.001403984,0.001683029,0.007997769,0.001235839,0.001303036,0.001699986,0.004814155,0,0.000554258,0.034938857,0.007157222,0.016296296,0.005498097,0.022986125,0.004125677,0.000637913,0.000180822,0.012793663,0.001365358,0,0.000287823,0.005419635,0.004714269,0,0.000662158,0.030860702,0.008403361,0.018098059,0.006410256,0.025158972,0.009760531,0.000979432,0.000377863,0.055243656,0.003227621,0,0,0.01347509,0.01287666,0.00148416,0.002306052,0.003693803,0.007999882,0.00119601,0.00135351,0.001691508,0.005985689,0.008148148,0.003026177,0.028962491,0.002745517,0.000318957,0.000234323,0.009106649,0.006558815,0.009049029,0.003536207,0.028009837,0.006494076,0.000489716,0.000188932,0.034359373
26,7,Michigan,172,1,3,8,178,1,5,8,148,1,2,2,160,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,2,8.00E+00,16,308,2,5,6,,,,,,,,,,,,,,,,,0.002705466,0.000103114,7.6299E-05,0.00073828,0.002685374,0.000101543,0.000122606,0.000704039,0.001941467,9.63484E-05,4.84133E-05,0.000140252,0.002027961,0.000102987,6.85808E-05,0.000271998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00269542,0.000102329,9.94526E-05,0.00072116,0.001984714,9.96675E-05,5.8497E-05,0.000206125,,,,,,,,,,,,,,,,
26,9,Michigan,138,1,3,7,140,1,3,8,97,0,3,5,98,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,2,6.00E+00,15,195,0,6.00E+00,9,,,,,,,,,,,,,,,,,0.002170665,0.000103114,7.6299E-05,0.000645995,0.002112092,0.000101543,7.35637E-05,0.000704039,0.001272448,0,7.26199E-05,0.000350631,0.001242126,0,6.85808E-05,0.000271998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002141378,0.000102329,7.49313E-05,0.000675017,0.001257287,0,7.06004E-05,0.000311314,,,,,,,,,,,,,,,,
26,11,Michigan,86,1,2,5,90,1,3,4,75,1,1,3,81,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,2,5.00E+00,9,156,2,4.00E+00,7,,,,,,,,,,,,,,,,,0.001352733,0.000103114,5.0866E-05,0.000461425,0.001357773,0.000101543,7.35637E-05,0.00035202,0.000983852,9.63484E-05,2.42066E-05,0.000210379,0.001026655,0.000102987,6.85808E-05,0.000271998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001355253,0.000102329,6.22148E-05,0.000406722,0.001005253,9.96675E-05,4.63937E-05,0.000241188,,,,,,,,,,,,,,,,
26,13,Michigan,50,0,1,16,53,0,2,14,33,0,0,11,64,18,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0,3.00E+00,30,97,18,1.00E+00,22,,,,,,,,,,,,,,,,,0.000786473,0,2.5433E-05,0.00147656,0.000799578,0,4.90424E-05,0.001232069,0.000432895,0,0,0.000771388,0.000811184,0.001853759,2.28603E-05,0.000747994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000793025,0,3.72377E-05,0.001354314,0.000622039,0.00092688,1.14301E-05,0.000759691,,,,,,,,,,,,,,,,
26,15,Michigan,410,2,17,13,422,2,16,14,293,2,9,9,328,5,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832,4,33,27,621,7,19,18,,,,,,,,,,,,,,,,,0.006449076,0.000206228,0.000432361,0.001199705,0.006366448,0.000203087,0.00039234,0.001232069,0.003843581,0.000192697,0.00021786,0.000631136,0.004157319,0.000514933,0.000228603,0.000611995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006407762,0.000204658,0.00041235,0.001215887,0.00400045,0.000353815,0.000223231,0.000621566,,,,,,,,,,,,,,,,
26,17,Michigan,645,12,51,40,695,15,54,34,650,16,43,27,680,19,42,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340,27,105,74,1330,35,85,54,,,,,,,,,,,,,,,,,0.010145497,0.001237369,0.001297083,0.003691399,0.010485027,0.001523152,0.001324146,0.002992168,0.008526715,0.001541574,0.001040885,0.001893408,0.008618832,0.001956746,0.000960132,0.001835985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010315262,0.00138026,0.001310614,0.003341783,0.008572774,0.00174916,0.001000508,0.001864697,,,,,,,,,,,,,,,,
26,19,Michigan,103,2,3,5,108,1,3,4,69,1,3,4,81,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,3,6.00E+00,9,150,2,6.00E+00,8,,,,,,,,,,,,,,,,,0.001620134,0.000206228,7.6299E-05,0.000461425,0.001629328,0.000101543,7.35637E-05,0.00035202,0.000905144,9.63484E-05,7.26199E-05,0.000280505,0.001026655,0.000102987,6.85808E-05,0.000271998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001624731,0.000153886,7.49313E-05,0.000406722,0.000965899,9.96675E-05,7.06004E-05,0.000276251,,,,,,,,,,,,,,,,
26,21,Michigan,982,199,66,80,1048,205,74,71,927,210,65,60,968,207,71,64,534,135,67,332,342,104,29,209,1839,651,115,1073,1666,378,274,1014,484,104,67,313,328,104,29,195,909,487,0,422,278,118,6,154,2030,404,140,151,1895,417,136,124,876,239,96,541,3505,1029,389,2087,812,208,96,508,1187,605,6,576,0.015446323,0.020519695,0.001678578,0.007382798,0.015810515,0.020816409,0.001814571,0.00624835,0.012160407,0.020233163,0.001573431,0.004207574,0.012269161,0.021318229,0.00162308,0.004351965,0.016693238,0.019955654,0.00265252,0.082855004,0.009759849,0.015407407,0.001114999,0.043280182,0.012049359,0.023071198,0.001599577,0.019615568,0.012313981,0.018756513,0.004639036,0.019577047,0.018550458,0.017368069,0.003168898,0.088618347,0.011779071,0.017110892,0.001299982,0.053912082,0.017150083,0.026499075,0,0.04603638,0.008231915,0.01565402,0.000280374,0.0190382,0.015628419,0.020668052,0.001746574,0.006815574,0.012214784,0.020775696,0.001598255,0.004279769,0.013226543,0.017681531,0.001883759,0.063067593,0.01218167,0.020913855,0.003119306,0.019596308,0.015164764,0.017239481,0.00223444,0.071265214,0.012690999,0.021076547,0.000140187,0.03253729
26,23,Michigan,288,1,22,12,308,2,21,12,230,1,12,7,267,12,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,3,43,24,497,13,28,18,,,,,,,,,,,,,,,,,0.004530083,0.000103114,0.000559526,0.00110742,0.004646602,0.000203087,0.000514946,0.001056059,0.003017145,9.63484E-05,0.00029048,0.000490884,0.003384159,0.001235839,0.000365764,0.000747994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004588342,0.0001531,0.000537236,0.001081739,0.003200652,0.000666094,0.000328122,0.000619439,,,,,,,,,,,,,,,,
26,25,Michigan,896,110,69,82,912,115,69,84,875,108,50,61,887,117,57,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808,225,138,166,1762,225,107,122,,,,,,,,,,,,,,,,,0.01409359,0.011342545,0.001754877,0.007567368,0.013758769,0.011677498,0.001691964,0.007392414,0.01147827,0.010405627,0.001210331,0.0042777,0.011242506,0.012049434,0.001303036,0.004147967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01392618,0.011510021,0.001723421,0.007479891,0.011360388,0.01122753,0.001256684,0.004212833,,,,,,,,,,,,,,,,
26,27,Michigan,344,20,19,25,359,21,20,32,261,19,11,16,289,19,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,41,39,57,550,38,28,34,,,,,,,,,,,,,,,,,0.005410932,0.002062281,0.000483227,0.002307124,0.005416007,0.002132413,0.000490424,0.002816158,0.003423804,0.00183062,0.000266273,0.00112202,0.003663004,0.001956746,0.000388625,0.00122399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005413469,0.002097347,0.000486826,0.002561641,0.003543404,0.001893683,0.000327449,0.001173005,,,,,,,,,,,,,,,,
26,29,Michigan,167,1,5,11,167,1,5,11,119,1,2,6,126,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,2,10,22,245,3,5,12,,,,,,,,,,,,,,,,,0.002626819,0.000103114,0.000127165,0.001015135,0.002519424,0.000101543,0.000122606,0.000968054,0.001561045,9.63484E-05,4.84133E-05,0.000420757,0.001597019,0.000205973,6.85808E-05,0.000407997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002573121,0.000102329,0.000124886,0.000991594,0.001579032,0.000151161,5.8497E-05,0.000414377,,,,,,,,,,,,,,,,
26,31,Michigan,144,1,2,15,151,1,3,17,110,1,2,10,119,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,2,5.00E+00,32,229,4,5.00E+00,21,,,,,,,,,,,,,,,,,0.002265041,0.000103114,5.0866E-05,0.001384275,0.002278042,0.000101543,7.35637E-05,0.001496084,0.001442983,9.63484E-05,4.84133E-05,0.000701262,0.001508296,0.00030896,6.85808E-05,0.000747994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002271542,0.000102329,6.22148E-05,0.001440179,0.001475639,0.000202654,5.8497E-05,0.000724628,,,,,,,,,,,,,,,,
26,33,Michigan,217,1,4,82,223,2,5,83,298,3,7,83,368,53,7,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,3,9,165,666,56,14,154,,,,,,,,,,,,,,,,,0.003413291,0.000103114,0.000101732,0.007567368,0.00336426,0.000203087,0.000122606,0.007304409,0.003909171,0.000289045,0.000169446,0.005820477,0.004664309,0.00545829,0.000160022,0.004827961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003388776,0.0001531,0.000112169,0.007435889,0.00428674,0.002873668,0.000164734,0.005324219,,,,,,,,,,,,,,,,
26,35,Michigan,164,1,4,6,183,2,6,8,169,1,4,4,168,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,3,10,14,337,5,8,9,,,,,,,,,,,,,,,,,0.00257963,0.000103114,0.000101732,0.00055371,0.002760806,0.000203087,0.000147127,0.000704039,0.002216946,9.63484E-05,9.68265E-05,0.000280505,0.002129359,0.000411946,9.14411E-05,0.000339997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002670218,0.0001531,0.00012443,0.000628875,0.002173152,0.000254147,9.41338E-05,0.000310251,,,,,,,,,,,,,,,,
26,37,Michigan,536,9,35,30,551,12,35,27,579,38,29,41,558,30,30,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,21,70,57,1137,68,59,84,,,,,,,,,,,,,,,,,0.008430987,0.000928026,0.000890155,0.002768549,0.00831259,0.001218522,0.000858243,0.002376133,0.007595335,0.003661239,0.000701992,0.002875175,0.007072512,0.003089598,0.000685808,0.002923977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008371788,0.001073274,0.000874199,0.002572341,0.007333924,0.003375419,0.0006939,0.002899576,,,,,,,,,,,,,,,,
26,39,Michigan,78,0,3,4,80,1,3,1,59,0,2,2,66,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,1,6.00E+00,5,125,1,3.00E+00,4.00E+00,,,,,,,,,,,,,,,,,0.001226897,0,7.6299E-05,0.00036914,0.00120691,0.000101543,7.35637E-05,8.80049E-05,0.000773963,0,4.84133E-05,0.000140252,0.000836534,0.000102987,2.28603E-05,0.000135999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001216903,5.07717E-05,7.49313E-05,0.000228572,0.000805249,5.14933E-05,3.56368E-05,0.000138126,,,,,,,,,,,,,,,,
26,41,Michigan,213,1,5,18,230,1,4,22,189,1,2,14,197,1,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,2,9,40,386,2,5.00E+00,31,,,,,,,,,,,,,,,,,0.003350374,0.000103114,0.000127165,0.00166113,0.003469865,0.000101543,9.80849E-05,0.001936108,0.002479306,9.63484E-05,4.84133E-05,0.000981767,0.002496926,0.000102987,6.85808E-05,0.001155991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003410119,0.000102329,0.000112625,0.001798619,0.002488116,9.96675E-05,5.8497E-05,0.001068879,,,,,,,,,,,,,,,,
26,43,Michigan,158,1,5,7,158,1,5,7,122,1,3,4,133,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,2,10,14,255,2,5,8,,,,,,,,,,,,,,,,,0.002485254,0.000103114,0.000127165,0.000645995,0.002383646,0.000101543,0.000122606,0.000616034,0.001600399,9.63484E-05,7.26199E-05,0.000280505,0.001685742,0.000102987,4.57206E-05,0.000271998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00243445,0.000102329,0.000124886,0.000631015,0.00164307,9.96675E-05,5.91702E-05,0.000276251,,,,,,,,,,,,,,,,
26,45,Michigan,712,57,59,56,744,56,58,54,673,64,48,39,708,73,53,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456,113,117,110,1381,137,101,77,,,,,,,,,,,,,,,,,0.011199371,0.005877501,0.001500547,0.005167959,0.011224259,0.005686434,0.001422231,0.004752266,0.008828429,0.006166297,0.001161918,0.002734923,0.008973725,0.007518023,0.001211595,0.002583979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011211815,0.005781967,0.001461389,0.004960112,0.008901077,0.00684216,0.001186756,0.002659451,,,,,,,,,,,,,,,,
26,47,Michigan,212,3,6,22,221,2,7,20,169,1,4,15,180,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,5,13,42,349,3,6,30,,,,,,,,,,,,,,,,,0.003334644,0.000309342,0.000152598,0.002030269,0.003334088,0.000203087,0.000171649,0.001760099,0.002216946,9.63484E-05,9.68265E-05,0.001051893,0.002281456,0.000205973,4.57206E-05,0.001019992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003334366,0.000256215,0.000162123,0.001895184,0.002249201,0.000151161,7.12735E-05,0.001035943,,,,,,,,,,,,,,,,
26,49,Michigan,2860,702,137,185,2999,722,141,182,2756,743,112,135,2672,675,111,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5859,1424,278,367,5428,1418,223,266,,,,,,,,,,,,,,,,,0.044986237,0.072386059,0.003484321,0.017072721,0.045244022,0.073314379,0.003457492,0.016016897,0.036153271,0.071586858,0.002711142,0.009467041,0.03386694,0.069515963,0.002537491,0.008907929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045115129,0.072850219,0.003470907,0.016544809,0.035010106,0.070551411,0.002624317,0.009187485,,,,,,,,,,,,,,,,
26,51,Michigan,154,1,2,3,159,1,3,4,116,1,3,2,129,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,2,5.00E+00,7,245,3,7.00E+00,6,,,,,,,,,,,,,,,,,0.002422336,0.000103114,5.0866E-05,0.000276855,0.002398733,0.000101543,7.35637E-05,0.00035202,0.001521691,9.63484E-05,7.26199E-05,0.000140252,0.001635043,0.000205973,9.14411E-05,0.000271998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002410534,0.000102329,6.22148E-05,0.000314437,0.001578367,0.000151161,8.20305E-05,0.000206125,,,,,,,,,,,,,,,,
26,53,Michigan,71,1,1,6,76,1,2,5,75,0,1,5,117,21,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,2,3.00E+00,11,192,21,4.00E+00,11,,,,,,,,,,,,,,,,,0.001116791,0.000103114,2.5433E-05,0.00055371,0.001146564,0.000101543,4.90424E-05,0.000440025,0.000983852,0,2.42066E-05,0.000350631,0.001482946,0.002162719,6.85808E-05,0.000407997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001131678,0.000102329,3.72377E-05,0.000496867,0.001233399,0.001081359,4.63937E-05,0.000379314,,,,,,,,,,,,,,,,
26,55,Michigan,545,4,19,36,556,4,23,36,494,4,17,22,543,19,21,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,8,42,72,1037,23,38,48,,,,,,,,,,,,,,,,,0.008572552,0.000412456,0.000483227,0.003322259,0.008388021,0.000406174,0.000563988,0.003168177,0.006480303,0.000385394,0.000411513,0.001542777,0.006882391,0.001956746,0.000480066,0.001767986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008480287,0.000409315,0.000523608,0.003245218,0.006681347,0.00117107,0.000445789,0.001655381,,,,,,,,,,,,,,,,
26,57,Michigan,252,2,23,10,270,3,26,9,282,1,18,8,388,71,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,5,49,19,670,72,41,18,,,,,,,,,,,,,,,,,0.003963822,0.000206228,0.000584959,0.00092285,0.00407332,0.00030463,0.000637552,0.000792044,0.003699282,9.63484E-05,0.000435719,0.00056101,0.004917804,0.007312049,0.000525786,0.000679995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004018571,0.000255429,0.000611255,0.000857447,0.004308543,0.003704199,0.000480753,0.000620502,,,,,,,,,,,,,,,,
26,59,Michigan,306,3,10,9,319,3,13,9,308,2,7,7,313,2,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,6,23,18,621,4,14,15,,,,,,,,,,,,,,,,,0.004813213,0.000309342,0.00025433,0.000830565,0.004812552,0.00030463,0.000318776,0.000792044,0.004040351,0.000192697,0.000169446,0.000490884,0.003967198,0.000205973,0.000160022,0.000543996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004812882,0.000306986,0.000286553,0.000811305,0.004003774,0.000199335,0.000164734,0.00051744,,,,,,,,,,,,,,,,
26,61,Michigan,209,0,2,11,211,1,3,7,348,8,7,28,741,21,18,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,1,5.00E+00,18,1089,29,2.50E+01,95,,,,,,,,,,,,,,,,,0.003287456,0,5.0866E-05,0.001015135,0.003183224,0.000101543,7.35637E-05,0.000616034,0.004565072,0.000770787,0.000169446,0.001963534,0.009391992,0.002162719,0.000411485,0.004555964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00323534,5.07717E-05,6.22148E-05,0.000815585,0.006978532,0.001466753,0.000290466,0.003259749,,,,,,,,,,,,,,,,
26,63,Michigan,195,2,6,6,199,1,7,8,145,1,4,3,161,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,3,13,14,306,4,10,6,,,,,,,,,,,,,,,,,0.003067243,0.000206228,0.000152598,0.00055371,0.003002188,0.000101543,0.000171649,0.000704039,0.001902113,9.63484E-05,9.68265E-05,0.000210379,0.002040635,0.00030896,0.000137162,0.000203998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003034715,0.000153886,0.000162123,0.000628875,0.001971374,0.000202654,0.000116994,0.000207189,,,,,,,,,,,,,,,,
