,neighborhood,lat,lng,Manhattan,competitors,rating,review_count,rent,unsupervised_score,price,half-mile_sub_count
199,199,40.76088301850203,-73.99816703983805,1,1.0,0.7222222222222222,0.16996951219512196,0.8282068689400657,0.02944379756279863,0.19999999999999996,0.04081632653061224
200,200,40.741481662351546,-73.99754406790974,1,0.9215686274509804,0.7037037037037036,0.12118902439024391,0.8590004699984328,0.03007920244487462,0.33333333333333326,0.7448979591836734
201,201,40.936084750666666,-73.89176057488889,0,1.0,0.0,0.0,0.9390742771598166,0.029022916752786895,1.0,0.0
202,202,40.75515229210527,-73.69702189578948,0,1.0,0.0,0.0,0.9018660678538475,0.029110658276246103,1.0,0.0
203,203,40.87770628625,-73.84238493024999,0,1.0,0.0,0.0,0.9108395564607374,0.1553856759018582,1.0,0.02040816326530612
204,204,40.60223390710527,-74.07983506473684,0,1.0,0.0,0.0,1.0,0.01944155017061499,1.0,0.01020408163265306
205,205,40.766691983825496,-73.96799229741609,1,0.9803921568627451,0.7777777777777777,0.47484756097560976,0.7650007833307214,0.07444270698662972,0.0,0.32653061224489793
206,206,40.83232632846154,-74.24543575615384,0,1.0,0.0,0.0,0.8622034222848881,0.05012900562290472,1.0,0.0
207,207,40.97736239066667,-74.02353139733333,0,1.0,0.0,0.0,0.7778387035006171,0.044133632851967766,1.0,0.0
208,208,40.79240828550724,-74.15019268652173,0,0.9803921568627451,0.0,0.0,0.8622034222848881,0.05295755937383751,1.0,0.0
209,209,40.65024103245901,-73.88213746557378,0,0.9803921568627451,0.0,0.0,0.925148397653489,0.10626281257888419,1.0,0.0
210,210,40.62608591333333,-73.96518579869918,0,0.9607843137254902,0.0,0.0,0.81722283147945,0.08939190750345585,1.0,0.0510204081632653
211,211,40.67427196940477,-73.89558152904762,0,1.0,0.0,0.0,0.9634445662958899,0.036484357319539876,1.0,0.1530612244897959
212,212,40.69176881375913,-73.98532294010948,0,0.9607843137254902,0.8444444444444443,0.3277439024390244,0.8346301808623595,0.023346779114126512,0.52,0.5408163265306122
213,213,40.81547473252632,-74.21702309357894,0,1.0,0.0,0.0,0.8622034222848881,0.04327587686942379,1.0,0.0
214,214,40.85540821711864,-74.06941110203391,0,1.0,0.0,0.0,0.821760347218595,0.1053780234139876,1.0,0.0
215,215,40.86498922186046,-73.96508680953487,0,1.0,0.0,0.0,0.866276742040489,0.12217089014372365,1.0,0.0
216,216,40.76049400894273,-73.9150854560793,0,0.9607843137254902,0.7460317460317459,0.058580139372822304,0.7011854404929752,0.052058398078489374,0.6,0.08163265306122448
217,217,40.94658923485714,-73.83454160628571,0,0.9803921568627451,0.0,0.0,0.9408150120981076,0.08382270153611403,1.0,0.0
218,218,40.760506968768475,-73.83017150034483,0,0.4117647058823529,0.9259259259259259,0.36890243902439024,0.9160965759743761,0.38645658418168305,0.19999999999999996,0.1020408163265306
219,219,40.71541333571429,-73.94192619360248,0,1.0,0.6666666666666666,0.06859756097560976,0.9077410482705794,0.04797258279328301,0.6,0.1020408163265306
220,220,40.722703191978944,-74.00180272785262,1,0.9803921568627451,0.8888888888888888,0.4085365853658537,0.7691785471826202,0.01717714078736327,0.0,0.6326530612244897
221,221,40.922274826949156,-74.10887869305084,0,0.9803921568627451,0.0,0.0,0.8679014279828939,0.17554044047393152,1.0,0.0
222,222,40.705519212173904,-73.71263273195652,0,0.9803921568627451,0.0,0.0,0.9075089502788074,0.03572458165022252,1.0,0.0
223,223,40.794893711190475,-74.17426014333333,0,0.9803921568627451,0.0,0.0,0.8622034222848881,0.04160765708832647,1.0,0.0
224,224,40.70671979373737,-73.83233195979798,0,0.9411764705882353,0.0,0.0,0.9075089502788074,0.052421672866700894,1.0,0.04081632653061224
225,225,40.781080127222225,-73.77663453777778,0,1.0,0.0,0.0,0.8824423671674176,0.011802118695883464,1.0,0.0
226,226,40.72385498931817,-73.80868034090909,0,1.0,0.0,0.0,0.9075089502788074,0.04882563770116768,1.0,0.0
227,227,40.88274467981481,-74.01584066425926,0,1.0,0.0,0.0,0.8708026528800455,0.016954817477949396,1.0,0.0
228,228,40.71010927190476,-73.88060136460318,0,0.9803921568627451,0.0,0.0,0.9070447542952631,0.07002357203116709,1.0,0.01020408163265306
229,229,40.71924304279412,-73.7442139625,0,0.9803921568627451,0.0,0.0,0.9075089502788074,0.17696942710615635,1.0,0.0
230,230,40.661856794848475,-74.17363568454545,0,1.0,0.0,0.0,0.9604505022020295,0.002277803995458221,1.0,0.0
231,231,40.7994231911236,-73.9370540335955,1,1.0,0.8024691358024691,0.02930216802168021,0.881049779216785,0.013581219458902994,0.4666666666666667,0.11224489795918366
232,232,40.57768747906977,-73.98213779093024,0,0.9803921568627451,0.0,0.0,0.9176052129208949,0.01916761542449913,1.0,0.08163265306122448
233,233,40.82203268027523,-73.93869736981651,1,0.9803921568627451,0.7333333333333333,0.015548780487804878,0.9161778102714964,0.06690493104459244,0.6,0.11224489795918366
234,234,40.70511136894737,-74.15360917105264,0,1.0,0.0,0.0,0.9604505022020295,0.0,1.0,0.0
235,235,40.65238948417721,-74.00482089164556,0,0.9803921568627451,0.0,0.0,0.9530001566661442,0.06062559734386931,1.0,0.07142857142857142
236,236,40.76096420891566,-73.78873702614456,0,0.9803921568627451,0.0,0.0,0.8824423671674176,0.05390899391404308,1.0,0.0
237,237,40.772253041328675,-74.03069083853147,0,1.0,0.8055555555555555,0.023628048780487805,0.8424518831850802,0.036612405936280915,0.6,0.0
238,238,40.687963371176465,-74.04710274588236,0,1.0,0.0,0.0,0.7348280444003448,0.0,1.0,0.0
239,239,40.6616186442029,-73.8421503804348,0,0.9607843137254902,0.0,0.0,0.9239879076946285,0.09289716430081284,1.0,0.0
240,240,40.94402418666667,-73.99111534555556,0,1.0,0.0,0.0,0.8862719840316577,0.028078676465330268,1.0,0.0
241,241,40.64207311215385,-74.07641058769231,0,1.0,0.0,0.0,0.9216669277769072,0.018934835525327678,1.0,0.030612244897959183
242,242,40.68325791861538,-73.74673551276923,0,0.8823529411764706,0.0,0.0,0.9075089502788074,0.22518300392818338,1.0,0.0
243,243,40.86945564648149,-73.86330852685184,0,0.9607843137254902,0.0,0.0,0.9108395564607374,0.13975509751998583,1.0,0.04081632653061224
244,244,40.76303092422846,-73.98490340753507,1,0.9607843137254902,0.7619047619047619,0.5504500580720094,0.8450745904921052,0.03510867642653809,0.3142857142857143,0.8877551020408162
245,245,40.84999714989011,-73.9107567854945,0,0.9607843137254902,0.0,0.0,0.8846472980892529,0.5750763445282491,1.0,0.17346938775510204
246,246,40.57146953321429,-74.11118114089284,0,0.9803921568627451,0.0,0.0,0.9429909307709713,0.06866664207931202,1.0,0.02040816326530612
247,247,40.85681922291667,-74.130717994375,0,1.0,0.0,0.0,0.8424518831850802,0.11698927473377886,1.0,0.0
248,248,40.70583102315789,-74.09086621403509,0,0.9803921568627451,0.0,0.0,0.7378337133937939,0.04051815811207227,1.0,0.0
249,249,40.69102266392,-73.92968744224,0,0.9215686274509804,0.0,0.0,0.8840322384110567,0.365198186442548,1.0,0.04081632653061224
250,250,40.89478365103447,-73.85693749827584,0,0.9803921568627451,0.0,0.0,0.92688913259178,0.1612339617477683,1.0,0.04081632653061224
251,251,40.728460087307695,-74.0399534075,0,1.0,0.0,0.0,0.5911593874933982,0.014937733114993806,1.0,0.0
252,252,40.893087769761905,-74.10054787571428,0,0.9803921568627451,0.0,0.0,0.8249632995050504,0.3722631902483809,1.0,0.0
253,253,40.55986547692308,-73.91686379153846,0,1.0,0.0,0.0,0.9245681526740587,0.0,1.0,0.0
254,254,40.75142441114754,-73.99233945735885,1,0.8823529411764706,0.7222222222222222,0.22332317073170732,0.8590004699984328,0.08187296749898522,0.44999999999999996,0.8673469387755102
255,255,40.59831872191919,-73.97473420222222,0,0.9411764705882353,0.0,0.0,0.8897534539082397,0.18365441186387313,1.0,0.12244897959183673
256,256,40.757912256785715,-73.96816611193609,1,0.8823529411764706,0.7539682539682541,0.21265243902439024,0.782408132713631,0.05108424911488974,0.29999999999999993,0.37755102040816324
257,257,40.770460483499996,-73.92093388307144,0,0.9607843137254902,0.6944444444444444,0.06288109756097561,0.9439135202882655,0.059888512701407305,0.6,0.08163265306122448
258,258,40.68610927565217,-73.84882049652172,0,0.9411764705882353,0.0,0.0,0.9353607092914626,0.18527969492542545,1.0,0.0510204081632653
259,259,40.809345307945215,-73.91564716150684,0,0.9803921568627451,0.0,0.0,0.9390742771598166,0.10910435832585881,1.0,0.2040816326530612
260,260,40.70263889980132,-73.80305400377482,0,0.9803921568627451,0.0,0.0,0.8381116507389414,0.0446983713088931,1.0,0.25510204081632654
261,261,40.77818807904136,-73.95144404099624,1,0.8431372549019608,0.7777777777777777,0.18790115532734278,0.8868522290110881,0.07364079659292375,0.36842105263157876,0.16326530612244897
262,262,40.88195563958333,-73.95037314083334,0,1.0,0.0,0.0,0.8711856145664695,0.013750536854948363,1.0,0.0
263,263,40.63523829871429,-73.92197873128572,0,1.0,0.0,0.0,0.9216669277769072,0.02621409149073518,1.0,0.0
264,264,40.74100429544643,-73.98396474363841,1,0.9215686274509804,0.7777777777777777,0.21370045731707318,0.8241857712326137,0.06509455832487464,0.3999999999999999,0.4591836734693877
265,265,40.76995200891247,-73.98453546912467,1,1.0,0.7777777777777777,0.6125,0.826506751150335,0.06397799036154687,0.2799999999999999,0.3469387755102041
266,266,40.7467132525,-74.15522093057693,0,1.0,0.0,0.0,0.6517949878438664,0.048882821906086886,1.0,0.0
267,267,40.91628984636364,-74.05807511454545,0,1.0,0.0,0.0,0.8862719840316577,0.10179704900806112,1.0,0.0
268,268,40.75186094232143,-73.75604896214286,0,1.0,0.0,0.0,0.8824423671674176,0.010012963050794759,1.0,0.0
269,269,40.92943515886363,-74.0284941340909,0,1.0,0.0,0.0,0.8862719840316577,0.0,1.0,0.0
270,270,40.883592103529395,-74.21571691308823,0,0.9803921568627451,0.0,0.0,0.8424518831850802,0.060220484371727535,1.0,0.0
271,271,40.84319977057971,-74.16101541130433,0,0.9607843137254902,0.0,0.0,0.8424518831850802,0.05457396955228567,1.0,0.0
272,272,40.644831925060245,-73.79096904216867,0,1.0,0.0,0.0,0.9098299301965287,0.0,1.0,0.0
273,273,40.84385316775,-73.94022344116667,1,1.0,0.7407407407407406,0.03150406504065041,0.866276742040489,0.007596921577541826,0.6,0.19387755102040816
274,274,40.87463596659091,-73.98719849977273,0,1.0,0.0,0.0,0.8708026528800455,0.05604307310799488,1.0,0.0
275,275,40.872606969659095,-73.91062812886364,1,0.9607843137254902,0.0,0.0,0.8711856145664695,0.07553009890572442,1.0,0.061224489795918366
276,276,40.76226951492308,-73.8913118223077,0,1.0,0.8518518518518519,0.025914634146341466,0.866160693044603,0.1349344100113065,0.6,0.0
277,277,40.728690586025635,-73.98776317532969,1,0.9215686274509804,0.8279569892473119,0.6961054287962234,0.5719300688750775,0.08885269474878657,0.2645161290322581,0.42857142857142855
278,278,40.716518789663866,-73.96055054509804,0,0.9607843137254902,0.875,0.20750762195121952,0.7326811379764522,0.07798304283825735,0.35,0.061224489795918366
279,279,40.799698811020406,-74.25596744408162,0,0.9607843137254902,0.0,0.0,0.8989793490811817,0.18770734626160623,1.0,0.0
280,280,40.636971794272725,-74.02326662927274,0,0.9803921568627451,0.0,0.0,0.9532322546579164,0.05094722235664246,1.0,0.1020408163265306
281,281,40.657106614642856,-74.12841140357143,0,1.0,0.0,0.0,0.9604505022020295,0.09274686242714822,1.0,0.0
282,282,40.87100099917807,-73.88474495246575,0,0.9607843137254902,0.0,0.0,0.8711856145664695,0.19174910963338532,1.0,0.12244897959183673
283,283,40.60193978423077,-73.94002074346153,0,0.9803921568627451,0.0,0.0,0.8897534539082397,0.11642570332012706,1.0,0.0
284,284,40.768134508085105,-73.74127411617022,0,0.9803921568627451,0.0,0.0,0.8824423671674176,0.1403571618179784,1.0,0.0
285,285,40.878489377045454,-74.12248400409091,0,0.9803921568627451,0.0,0.0,0.8094591536546724,0.18795487180579776,1.0,0.0
286,286,40.848143515882356,-73.83127894431372,0,1.0,0.0,0.0,0.9108395564607374,0.04108464292562142,1.0,0.1020408163265306
287,287,40.80683284651515,-73.9900378528788,0,1.0,0.0,0.0,0.6512379526636133,0.04608579597582954,1.0,0.0
288,288,40.90077970833333,-74.0709413675,0,0.9803921568627451,0.0,0.0,0.8708026528800455,0.5216706617584551,1.0,0.0
289,289,40.66607366510638,-73.7705913987234,0,1.0,0.0,0.0,0.9075089502788074,0.02384181283594906,1.0,0.0
290,290,40.90893702181818,-73.99895607606061,0,1.0,0.0,0.0,0.8862719840316577,0.04344815471326239,1.0,0.0
291,291,40.608710741794866,-74.12659562897436,0,1.0,0.0,0.0,0.9518512716068722,0.008909045550054976,1.0,0.0
292,292,40.71586148539759,-74.00939884419276,1,0.9411764705882353,0.5308641975308642,0.14803523035230357,0.7482897279231282,0.10110512071861676,0.42222222222222217,0.8163265306122448
293,293,40.73206888314236,-74.00073194265623,1,0.9411764705882353,0.869281045751634,0.4141857962697274,0.5958013473288408,0.08545536862798588,0.3647058823529411,0.4693877551020408
294,294,40.745469653734936,-74.05089835168674,0,0.9215686274509804,0.8333333333333333,0.07545731707317073,0.6517949878438664,0.37404727987615866,0.5,0.0
295,295,40.74429538027356,-73.97715336650454,1,0.9411764705882353,0.7654320987654321,0.10873983739837398,0.7336675544414841,0.056899812790375925,0.3999999999999999,0.19387755102040816
296,296,40.86347553,-74.1525002081818,0,1.0,0.0,0.0,0.8424518831850802,0.08590637175434443,1.0,0.0
297,297,40.933885168965524,-74.12934898137931,0,1.0,0.0,0.0,0.8679014279828939,0.01209568887573498,1.0,0.0
298,298,40.67564147372549,-73.99917332343138,0,1.0,0.0,0.0,0.8783110229138738,0.014058804294684542,1.0,0.061224489795918366
299,299,40.855056217666665,-73.866570022,0,1.0,0.0,0.0,0.9108395564607374,0.008607653494468164,1.0,0.09183673469387754
